日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/03,宮崎県,大学,別府大学,一般A日程1、指定校等推薦、実技本学のみ,宮崎グリーンホテル,宮崎県宮崎市大橋2丁目36-1,
2026/02/03,宮崎県,大学,九州医療科学大学,一般選抜前期,都城ロイヤルホテル,宮崎県都城市北原町1106-48,
2026/02/03,宮崎県,大学,吉備国際大学,一般前期AⅠ/AⅡ/B/C,都城会場（都城ロイヤルホテル）,宮崎県都城市北原町1106-48,
2026/02/03,京都府,大学,神戸学院大学,公募推薦・一般(前/中期),京都会場（京都リサーチパーク 東地区）,京都市下京区中堂寺南町134,
2026/02/03,京都府,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,立命館大学（衣笠キャンパス）,京都市北区等持院北町56-1,
2026/02/03,京都府,大学,立命館大学,一般選抜（試験地）,立命館大学（衣笠キャンパス）,京都市北区等持院北町56-1,
2026/02/03,京都府,大学,京都先端科学大学,一般A 2/3 健康スポーツのみ,京都亀岡キャンパス,京都府亀岡市曽我部町南条大谷1-1,
2026/02/03,京都府,大学,京都先端科学大学,公募推薦A・B、一般A・B・C,京都太秦キャンパス,京都府京都市右京区山ノ内五反田町18,
2026/02/03,京都府,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,TKPガーデンシティ京都タワーホテル,京都府京都市下京区烏丸通七条下ル東塩小路町721-1 6F・9F,
2026/02/03,京都府,大学,京都薬科大学,指定校・公募推薦・一般前期・一般後期,京都薬科大学キャンパス,京都府京都市山科区御陵中内町5,
2026/02/03,京都府,大学,関西大学,,京都府民総合交流プラザ,京都府京都市南区東九条下殿田町70,
2026/02/03,熊本県,大学,九州看護福祉大学,一般選抜 前期本学・後期,九州看護福祉大学（本学会場）,熊本県玉名市富尾888番地,
2026/02/03,熊本県,大学,福岡大学,一般選抜（系統別・前期）,熊本会場（北九州予備校熊本校）,熊本県熊本市西区春日2-3-26 北九州予備校熊本校,
2026/02/03,熊本県,大学,吉備国際大学,一般前期AⅠ/AⅡ/B/C,熊本会場（TKPカンファレンスセンター）,熊本県熊本市中央区花畑町4-7,
2026/02/03,熊本県,大学,九州医療科学大学,総特待・推A/B・一般前/後,TKP熊本カンファレンスセンター,熊本県熊本市中央区花畑町4-7 朝日第一生命ビル9階,
2026/02/03,熊本県,大学,九州産業大学,一般前期（共テ併用含む）,くまもと県民交流館パレア,熊本県熊本市中央区手取本町8-9,
2026/02/03,熊本県,大学,久留米工業大学,前期一般選抜,熊本県民交流館パレア（テトリア熊本ビル9階）,熊本県熊本市中央区手取本町8-9 テトリア熊本ビル9階,
2026/02/03,熊本県,大学,中村学園大学,一般選抜A方式・短大一般,熊本会場,熊本県熊本市中央区辛島町4-39 ネストホテル熊本 2階,
2026/02/03,熊本県,大学,志學館大学,一般前期（英語民間含む）,熊本試験場（熊本県青年会館）,熊本県熊本市中央区水前寺3-17-15,
2026/02/03,熊本県,大学,別府大学,一般A日程1、指定校等推薦、実技本学のみ,熊本県青年会館,熊本県熊本市中央区水前寺3丁目17-15,
2026/02/03,熊本県,大学,立命館アジア太平洋大学,スタンダード3,熊本城ホール,熊本市中央区桜町3-40,
2026/02/03,熊本県,大学,立命館大学,一般選抜（試験地）,熊本城ホール,熊本市中央区桜町3-40,
2026/02/03,広島県,大学,関西大学,,TKPガーデンシティPREMIUM広島駅,広島県 広島市南区大須賀町13-9 ベルビュオフィス広島,
2026/02/03,広島県,大学,広島文化学園大学,一般選抜（前期）,広島 坂キャンパス,広島県安芸郡坂町平成ヶ浜三丁目3番20号,
2026/02/03,広島県,大学,広島文化学園大学,一般選抜（前期）,呉 阿賀キャンパス,広島県呉市阿賀南二丁目10番3号,
2026/02/03,広島県,大学,広島修道大学,一般選抜前期A/B/C・後期,広島修道大学（本学）,広島県広島市安佐南区大塚東1-1-1,
2026/02/03,広島県,大学,広島文化学園大学,一般前期・共テ利用（音楽）,広島 長束キャンパス,広島県広島市安佐南区長束西三丁目5番1号,
2026/02/03,広島県,大学,広島文教大学,一般S/A/B・後期、総合型・推薦等,広島会場（本学）,広島県広島市安佐北区可部東1-2-1,
2026/02/03,広島県,大学,広島工業大学,一般選抜A・B・C日程,五日市キャンパス（本学会場）,広島県広島市佐伯区三宅2-1-1,
2026/02/03,広島県,大学,東京理科大学,一般選抜B・S方式,広島試験場（広島工業大学専門学校）,広島県広島市西区福島町2-1-1,
2026/02/03,広島県,大学,福岡大学,一般選抜（系統別・前期）,広島会場（広島工業大学専門学校）,広島県広島市西区福島町2-1-1 広島工業大学専門学校,
2026/02/03,広島県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,広島県立総合体育館 武道場,広島県広島市中区基町4-1,
2026/02/03,広島県,大学,神戸国際大学,一般入試（前期）,広島会場（RCC文化センター）,広島県広島市中区橋本町5-11,
2026/02/03,広島県,大学,徳島文理大学,一般入試会場（詳細要項参照）,広島市会場　RCC文化センター,広島県広島市中区橋本町5-11,
2026/02/03,広島県,大学,吉備国際大学,一般前期AⅠ/AⅡ/B/C・中期,広島会場（TKP広島本通駅前カンファレンスセンター）,広島県広島市中区紙屋町2丁目2-12,
2026/02/03,広島県,大学,九州医療科学大学,総特待・推A/B・一般前/中,TKP広島本通駅前 カンファレンスセンター,広島県広島市中区紙屋町2丁目2-12 信和広島ビル,
2026/02/03,広島県,大学,九州産業大学,一般前期（共テ併用含む）,広島国際会議場,広島県広島市中区中島町1-5,
2026/02/03,広島県,大学,くらしき作陽大学,食・子・健スポ: 一般ⅠA,広島会場（広島YMCA国際文化センター）,広島県広島市中区八丁堀7-11,
2026/02/03,広島県,大学,京都先端科学大学,公募推薦A、一般A,広島YMCA国際文化センター,広島県広島市中区八丁堀7-11,
2026/02/03,広島県,大学,別府大学,一般A日程1、実技本学のみ,広島YMCA国際文化センター 2号館,広島県広島市中区八丁堀7-11,
2026/02/03,広島県,大学,福山平成大学,一般選抜A・B・後期,広島YMCA国際文化センター,広島県広島市中区八丁堀7-11,
2026/02/03,広島県,大学,広島都市学園大学,一般前期A/B/C・D、後期、総合・推薦,宇品キャンパス,広島県広島市南区宇品西5丁目13-18,
2026/02/03,広島県,高等学校,広島大学附属,,,広島県広島市南区翠1-1-1,
2026/02/03,広島県,大学,広島修道大学,一般選抜前期A/B/C（人数制限有）,三原シティホテル,広島県三原市城町2-2-2,
2026/02/03,広島県,大学,広島修道大学,一般選抜前期A/B/C,三次市民ホール きりり,広島県三次市三次町111-1,
2026/02/03,広島県,大学,ノートルダム清心女子大学,一般選抜3教科/2教科,広島会場（TKPガーデンシティpremium広島駅北口）,広島県東区二葉の里3丁目5-7 GRANODE広島 3階,
2026/02/03,広島県,大学,福山大学,一般選抜 前期A/B・後期,本学キャンパス,広島県福山市学園町1番地三蔵,
2026/02/03,広島県,大学,福山平成大学,一般選抜A・B・後期,福山（社会連携推進センター）,広島県福山市丸之内1丁目2-40,
2026/02/03,広島県,大学,福山大学,一般選抜 前期A/B・後期,社会連携推進センター（福山）,広島県福山市丸之内1丁目2番40号,
2026/02/03,広島県,大学,福山平成大学,一般選抜A・B・後期,福山平成大学（本学キャンパス）,広島県福山市御幸町上岩成正戸117-1,
2026/02/03,広島県,大学,広島修道大学,一般選抜前期A/B/C,広島県立ふくやま産業交流館（ビッグ・ローズ）,広島県福山市御幸町上岩成正戸476-5,
2026/02/03,広島県,大学,ノートルダム清心女子大学,一般選抜3教科/2教科,福山会場（TKP福山ちゅうぎんビル会議室）,広島県福山市紅葉町1-1 福山ちゅうぎんビル 7階,
2026/02/03,広島県,高等学校,広島大学附属福山,,,広島県福山市春日町5-14-1,
2026/02/03,広島県,大学,神戸学院大学,公募推薦・一般(前/中/後期),広島会場（RCC 文化センター）,広島市中区橋本町5-11,
2026/02/03,広島県,大学,福山大学,一般選抜 前期A/B・後期,広島会場（広島YMCA国際文化センター）,広島市中区八丁堀7-11,
2026/02/03,広島県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,TKPガーデンシティ 広島駅前大橋,広島市南区京橋町1-7 アスティ広島京橋ビルディング,
2026/02/03,広島県,大学,立命館大学,一般選抜（試験地）,TKP ガーデンシティ 広島駅前大橋,広島市南区京橋町1-7 アスティ広島京橋ビルディング,
2026/02/03,福岡県,大学,九州産業大学,一般前期（共テ併用含む）,行橋商工会議所,行橋市中央1-9-50,
2026/02/03,香川県,高等学校,香川県立石田高等学校,,自己推薦,香川県さぬき市寒川町石田東甲1065,
2026/02/03,香川県,高等学校,香川県立志度高等学校,,自己推薦,香川県さぬき市志度366-5,
2026/02/03,香川県,高等学校,香川県立津田高等学校,,自己推薦,香川県さぬき市津田町津田1632-1,
2026/02/03,香川県,高等学校,香川県立農業経営高等学校,,自己推薦,香川県綾歌郡綾川町北1023-1,
2026/02/03,香川県,高等学校,香川県立観音寺総合高等学校,,自己推薦,香川県観音寺市天神町1丁目1-15,
2026/02/03,香川県,高等学校,香川県立観音寺第一高等学校,,自己推薦,香川県観音寺市茂木町四丁目2番38号,
2026/02/03,香川県,高等学校,香川県立丸亀城西高等学校,,自己推薦,香川県丸亀市津森町位267,
2026/02/03,香川県,高等学校,香川県立飯山高等学校,,自己推薦,香川県丸亀市飯山町下法軍寺664-1,
2026/02/03,香川県,高等学校,香川県立丸亀高等学校,,自己推薦,香川県丸亀市六番丁1,
2026/02/03,香川県,大学,兵庫医科大学,薬・看・リハ 前期A/B会場,高松会場（サンポートホール高松）,香川県高松市サンポート2-1,
2026/02/03,香川県,大学,広島修道大学,一般選抜前期A/B/C,サンポートホール高松,香川県高松市サンポート2-1,
2026/02/03,香川県,高等学校,香川県立高松南高等学校,,自己推薦,香川県高松市一宮町531,
2026/02/03,香川県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,村上学園高等学校 高松校,香川県高松市観光町545-3,
2026/02/03,香川県,大学,流通科学大学,公募推薦・一般(中期/後期),高松会場,香川県高松市観光町547-1,
2026/02/03,香川県,大学,関西大学,,高松高等予備校,香川県高松市観光町547-1,
2026/02/03,香川県,高等学校,香川県立高松西高等学校,,自己推薦,香川県高松市鬼無町山口257-1,
2026/02/03,香川県,高等学校,香川県立香川中央高等学校,,自己推薦,香川県高松市香川町大野2001番地,
2026/02/03,香川県,高等学校,高松市立高松第一高等学校,,自己推薦,香川県高松市桜町2-5-10,
2026/02/03,香川県,大学,ノートルダム清心女子大学,一般選抜3教科/2教科,高松会場（高松センタービル）,香川県高松市寿町2-4-20,
2026/02/03,香川県,高等学校,香川県立高松商業高等学校,,自己推薦,香川県高松市松島町1-18-54,
2026/02/03,香川県,大学,京都先端科学大学,一般A(2/3),香川県教育会館ミューズホール,香川県高松市西宝町2丁目6-40,
2026/02/03,香川県,高等学校,香川県立高松東高等学校,,自己推薦,香川県高松市前田東町690番地1,
2026/02/03,香川県,高等学校,香川県立高松桜井高等学校,,自己推薦,香川県高松市多肥上町1250,
2026/02/03,香川県,大学,日本福祉大学,一般入学試験 前期,高松会場（香川県社会福祉総合センター）,香川県高松市番町1丁目10番35号,
2026/02/03,香川県,大学,福山平成大学,一般選抜 前期A日程,高松商工会議所,香川県高松市番町2-2-2,
2026/02/03,香川県,高等学校,香川県立高松工芸高等学校,,自己推薦,香川県高松市番町2-9-30,
2026/02/03,香川県,高等学校,香川県立高松高等学校,,自己推薦,香川県高松市番町3-1-1,
2026/02/03,香川県,大学,吉備国際大学,一般前期AⅠ/AⅡ/B/C・中期・後期,高松会場（TKP高松カンファレンスセンター）,香川県高松市浜ノ町1-20,
2026/02/03,香川県,大学,九州医療科学大学,総特待・推A/B・一般前/中,TKP高松カンファレンスセンター,香川県高松市浜ノ町1-20 TAKAMATSU ORNE 南館3階,
2026/02/03,香川県,大学,徳島文理大学,一般入試I期A/B・II・III,高松駅キャンパス,香川県高松市浜ノ町8-53,
2026/02/03,香川県,大学,くらしき作陽大学,食・子・健スポ: 推薦ⅠA/一般ⅠA,高松会場（マリンパレスさぬき）,香川県高松市福岡町二丁目3番4号,
2026/02/03,香川県,高等学校,香川県立高松北高等学校,,自己推薦,香川県高松市牟礼町牟礼1583-1,
2026/02/03,香川県,高等学校,香川県立坂出工業高等学校,,自己推薦,香川県坂出市御供所町1-1-2,
2026/02/03,香川県,高等学校,香川県立坂出商業高等学校,,自己推薦,香川県坂出市青葉町1-13,
2026/02/03,香川県,高等学校,香川県立坂出高等学校,,自己推薦,香川県坂出市文京町2丁目1-5,
2026/02/03,香川県,高等学校,香川県立高瀬高等学校,,自己推薦,香川県三豊市高瀬町下勝間2093,
2026/02/03,香川県,高等学校,香川県立笠田高等学校,,自己推薦,香川県三豊市豊中町笠田竹田251番地,
2026/02/03,香川県,高等学校,香川県立小豆島中央高等学校,,自己推薦,香川県小豆郡小豆島町蒲生甲1001番地,
2026/02/03,香川県,高等学校,香川県立善通寺第一高等学校,,自己推薦,香川県善通寺市文京町1-1-5,
2026/02/03,香川県,高等学校,香川県立琴平高等学校,,自己推薦,香川県仲多度郡琴平町142-2,
2026/02/03,香川県,高等学校,香川県立多度津高等学校,,自己推薦,香川県仲多度郡多度津町栄町1-1-82,
2026/02/03,香川県,高等学校,香川県立三本松高等学校,,自己推薦,香川県東かがわ市三本松1500-1,
2026/02/03,香川県,高等学校,香川県立三木高等学校,,自己推薦,香川県木田郡三木町平木750番地,
2026/02/03,香川県,大学,神戸学院大学,公募推薦・一般(前/中/後期),高松会場（高松センタービル）,高松市寿町2-4-20,
2026/02/03,香川県,大学,福山大学,一般選抜 前期A日程（高松）,高松商工会議所,高松市番町2-2-2,
2026/02/03,香川県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,ホテルパールガーデン,高松市福岡町2-2-1,
2026/02/03,香川県,大学,立命館大学,一般選抜（試験地）,ホテルパールガーデン,高松市福岡町2-2-1,
2026/02/03,高知県,大学,徳島文理大学,一般入試会場（詳細要項参照）,高知市会場,高知市はりまや町3-7-8,
2026/02/03,高知県,大学,神戸学院大学,公募推薦・一般(前/中期),高知会場（土佐塾予備校）,高知市はりまや町3-7-8,
2026/02/03,愛媛県,大学,福山大学,一般選抜 前期A日程（今治）,今治国際ホテル,今治市旭町2-3-4,
2026/02/03,佐賀県,高等学校,佐賀県立伊万里高等学校,,特色,佐賀県伊万里市二里町大里甲2600,
2026/02/03,佐賀県,高等学校,佐賀県立伊万里実業高等学校,,特色,佐賀県伊万里市脇田町1376,
2026/02/03,佐賀県,高等学校,佐賀県立嬉野高等学校,,特色,佐賀県嬉野市塩田町大字馬場下甲1418,
2026/02/03,佐賀県,高等学校,佐賀県立白石高等学校,,特色,佐賀県杵島郡白石町大字今泉138-1,
2026/02/03,佐賀県,高等学校,佐賀県立佐賀農業高等学校,,特色,佐賀県杵島郡白石町大字福田1660,
2026/02/03,佐賀県,高等学校,佐賀県立佐賀西高等学校,,特色,佐賀県佐賀市城内1-4-25,
2026/02/03,佐賀県,大学,九州産業大学,一般前期（共テ併用含む）,九州国際情報ビジネス専門学校,佐賀県佐賀市神野東1-9-32,
2026/02/03,佐賀県,大学,福山平成大学,一般選抜 前期A日程,サンシティオフィスビル（会議室）,佐賀県佐賀市神野東2-1-3,
2026/02/03,佐賀県,高等学校,佐賀県立佐賀商業高等学校,,特色,佐賀県佐賀市神野東4-12-40,
2026/02/03,佐賀県,高等学校,佐賀県立高志館高等学校,,特色,佐賀県佐賀市大和町尼寺1698,
2026/02/03,佐賀県,高等学校,佐賀県立佐賀北高等学校,,特色,佐賀県佐賀市天祐2-6-1,
2026/02/03,佐賀県,高等学校,佐賀県立佐賀東高等学校,,特色,佐賀県佐賀市南佐賀3-11-15,
2026/02/03,佐賀県,高等学校,佐賀県立致遠館高等学校,,特色,佐賀県佐賀市兵庫北4-1-1,
2026/02/03,佐賀県,高等学校,佐賀県立佐賀工業高等学校,,特色,佐賀県佐賀市緑小路1-1,
2026/02/03,佐賀県,高等学校,佐賀県立三養基高等学校,,特色,佐賀県三養基郡みやき町大字原古賀300-1,
2026/02/03,佐賀県,高等学校,佐賀県立鹿島高等学校,,特色,佐賀県鹿島市大字高津原462,
2026/02/03,佐賀県,高等学校,佐賀県立牛津高等学校,,特色,佐賀県小城市牛津町牛津274,
2026/02/03,佐賀県,高等学校,佐賀県立小城高等学校,,特色,佐賀県小城市小城町176,
2026/02/03,佐賀県,高等学校,佐賀県立神埼清明高等学校,,特色,佐賀県神埼市横武2,
2026/02/03,佐賀県,高等学校,佐賀県立神埼高等学校,,特色,佐賀県神埼市神埼町本告牟田3076番2,
2026/02/03,佐賀県,高等学校,佐賀県立有田工業高等学校,,特色,佐賀県西松浦郡有田町桑古場乙2902,
2026/02/03,佐賀県,高等学校,佐賀県立多久高等学校,,特色,佐賀県多久市北多久町小侍23,
2026/02/03,佐賀県,高等学校,佐賀県立鳥栖工業高等学校,,特色,佐賀県鳥栖市元町1918番地,
2026/02/03,佐賀県,高等学校,佐賀県立鳥栖高等学校,,特色,佐賀県鳥栖市古野町600-1,
2026/02/03,佐賀県,高等学校,佐賀県立鳥栖商業高等学校,,特色,佐賀県鳥栖市平田町1110-8,
2026/02/03,佐賀県,高等学校,佐賀県立唐津東高等学校,,特色,佐賀県唐津市鏡新開1番地,
2026/02/03,佐賀県,高等学校,佐賀県立唐津商業高等学校,,特色,佐賀県唐津市元石町235-2,
2026/02/03,佐賀県,高等学校,佐賀県立厳木高等学校,,特色,佐賀県唐津市厳木町厳木727,
2026/02/03,佐賀県,高等学校,佐賀県立唐津南高等学校,,特色,佐賀県唐津市神田字堤2629-1,
2026/02/03,佐賀県,高等学校,佐賀県立唐津工業高等学校,,特色,佐賀県唐津市石志字中ノ尾3072-1,
2026/02/03,佐賀県,高等学校,佐賀県立唐津西高等学校,,特色,佐賀県唐津市町田1992,
2026/02/03,佐賀県,高等学校,佐賀県立唐津青翔高等学校,,特色,佐賀県東松浦郡玄海町新田1809-11,
2026/02/03,佐賀県,高等学校,佐賀県立太良高等学校,,特色,佐賀県藤津郡太良町多良4212-6,
2026/02/03,佐賀県,大学,久留米工業大学,前期一般選抜,進学塾ブレスト 山内本部校,佐賀県武雄市山内町三間坂13314,
2026/02/03,佐賀県,高等学校,佐賀県立武雄高等学校,,特色,佐賀県武雄市武雄町大字武雄5540-2,
2026/02/03,佐賀県,大学,福山大学,一般選抜 前期A日程（佐賀）,サンシティオフィスビル,佐賀市神野東2丁目1番3号,
2026/02/03,長崎県,大学,九州産業大学,一般前期（佐世保会場）,佐世保市交通会館,佐世保市栄町7-12,
2026/02/03,山口県,大学,宇部フロンティア大学,一般選抜A日程・B日程・C日程,本学キャンパス,山口県宇部市文京台2-1-1,
2026/02/03,山口県,大学,九州産業大学,一般前期（共テ併用含む）,海峡メッセ下関,山口県下関市豊前田町3-3-1,
2026/02/03,山口県,大学,福山平成大学,一般選抜 前期A日程,山口グランドホテル,山口県山口市小郡黄金町1-1,
2026/02/03,山口県,大学,福岡大学,一般選抜（系統別・前期）,山口会場（北九州予備校山口校）,山口県山口市小郡御幸町1-39 北九州予備校山口校,
2026/02/03,山口県,大学,広島修道大学,一般選抜前期A/B/C,KDDI維新ホール,山口県山口市小郡令和1-1-1,
2026/02/03,山口県,大学,広島修道大学,一般選抜前期A/B/C,周南地域地場産業振興センター,山口県周南市鼓海2-118-24,
2026/02/03,山口県,大学,広島文化学園大学,一般選抜（前期）,徳山会場,山口県周南市築港町8-33,
2026/02/03,山口県,大学,福山大学,一般選抜 前期A日程,山口会場（山口グランドホテル）,山口市小郡黄金町1番1号,
2026/02/03,山口県,大学,立命館アジア太平洋大学,スタンダード3,KDDI維新ホール,山口市小郡令和1-1-1,
2026/02/03,山口県,大学,立命館大学,一般選抜（試験地）,KDDI維新ホール,山口市小郡令和1-1-1,
2026/02/03,山口県,大学,九州産業大学,一般前期（共テ併用含む）,山口県教育会館,山口市大手町2-18,
2026/02/03,滋賀県,高等学校,近江兄弟社,,本校,滋賀県近江八幡市市井町177,
2026/02/03,滋賀県,高等学校,綾羽,,本校,滋賀県草津市西渋川一丁目18番1号,
2026/02/03,滋賀県,高等学校,比叡山,,本校,滋賀県大津市坂本4丁目3-1,
2026/02/03,滋賀県,高等学校,滋賀短大附属,,本校,滋賀県大津市朝日が丘1-18-1,
2026/02/03,滋賀県,高等学校,滋賀学園,,本校,滋賀県東近江市建部北町520-1,
2026/02/03,滋賀県,高等学校,彦根総合,,本校,滋賀県彦根市芹川町328番地,
