日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/05,岡山県,高等学校,岡山市立岡山後楽館高等学校,,特別,岡山県岡山市北区南方1-3-15,
2026/02/05,岡山県,大学,大阪経済大学,公募推薦・一般B/D,岡山試験場（オルガホール）,岡山県岡山市北区奉還町1-7-7,
2026/02/05,岡山県,大学,阪南大学,公募・一般前期/後期,第一セントラルビル2号館,岡山県岡山市北区本町6-30,
2026/02/05,岡山県,大学,日本福祉大学,一般入学試験 前期,岡山会場（第一セントラルビル2号館）,岡山県岡山市北区本町6番30号,
2026/02/05,岡山県,大学,追手門学院大学,公募推薦・一般 前期日程,ピギー貸会議室（安田岡山磨屋町ビル3階）,岡山県岡山市北区磨屋町2-5 安田岡山磨屋町ビル3階,
2026/02/05,岡山県,大学,追手門学院大学,公募推薦・一般前期,ピギー貸会議室,岡山県岡山市北区磨屋町2-5 安田岡山磨屋町ビル3階,
2026/02/05,岡山県,高等学校,岡山県立笠岡工業高等学校,,特別,岡山県笠岡市横島808,
2026/02/05,岡山県,高等学校,岡山県立笠岡高等学校,,特別,岡山県笠岡市笠岡3073-2,
2026/02/05,岡山県,高等学校,岡山県立笠岡商業高等学校,,特別,岡山県笠岡市笠岡3203,
2026/02/05,岡山県,高等学校,玉野市立玉野商工高等学校,,特別,岡山県玉野市玉6-1-1,
2026/02/05,岡山県,高等学校,岡山県立玉野高等学校,,特別,岡山県玉野市築港3-11-1,
2026/02/05,岡山県,高等学校,岡山県立玉野光南高等学校,,特別,岡山県玉野市東七区244,
2026/02/05,岡山県,高等学校,玉野市立玉野備南高等学校,,特別,岡山県玉野市和田4丁目7番1号,
2026/02/05,岡山県,高等学校,高梁市立宇治高等学校,,特別,岡山県高梁市宇治町宇治1681-2,
2026/02/05,岡山県,高等学校,岡山県立高梁城南高等学校,,特別,岡山県高梁市原田北町1216-1,
2026/02/05,岡山県,高等学校,高梁市立松山高等学校,,特別,岡山県高梁市原田北町1216-1,
2026/02/05,岡山県,高等学校,岡山県立高梁高等学校,,特別,岡山県高梁市内山下38,
2026/02/05,岡山県,高等学校,岡山県立勝間田高等学校,,特別,岡山県勝田郡勝央町勝間田47,
2026/02/05,岡山県,高等学校,岡山県立矢掛高等学校,,特別,岡山県小田郡矢掛町矢掛1776-2,
2026/02/05,岡山県,高等学校,岡山県立新見高等学校,,特別,岡山県新見市新見1394,
2026/02/05,岡山県,高等学校,岡山県立真庭高等学校,,特別,岡山県真庭市落合垂水448-1,
2026/02/05,岡山県,高等学校,岡山県立邑久高等学校,,特別,岡山県瀬戸内市邑久町尾張404,
2026/02/05,岡山県,高等学校,岡山県立鴨方高等学校,,特別,岡山県浅口市鴨方町鴨方819,
2026/02/05,岡山県,高等学校,岡山県立倉敷青陵高等学校,,特別,岡山県倉敷市羽島1046-2,
2026/02/05,岡山県,高等学校,岡山県立倉敷南高等学校,,特別,岡山県倉敷市吉岡330,
2026/02/05,岡山県,高等学校,岡山県立玉島高等学校,,特別,岡山県倉敷市玉島阿賀崎3-1-1,
2026/02/05,岡山県,高等学校,岡山県立玉島商業高等学校,,特別,岡山県倉敷市玉島中央町2-9-30,
2026/02/05,岡山県,高等学校,倉敷市立倉敷翔南高等学校,,特別,岡山県倉敷市児島稗田町160,
2026/02/05,岡山県,高等学校,岡山県立倉敷鷲羽高等学校,,特別,岡山県倉敷市児島味野山田町2301,
2026/02/05,岡山県,高等学校,倉敷市立真備陵南高等学校,,特別,岡山県倉敷市真備町箭田1769-1,
2026/02/05,岡山県,高等学校,岡山県立水島工業高等学校,,特別,岡山県倉敷市西阿知町1230,
2026/02/05,岡山県,高等学校,岡山県立倉敷中央高等学校,,特別,岡山県倉敷市西富井1384,
2026/02/05,岡山県,高等学校,倉敷市立工業高等学校,,特別,岡山県倉敷市田ノ上716-1,
2026/02/05,岡山県,高等学校,岡山県立倉敷天城高等学校,,特別,岡山県倉敷市藤戸町天城269,
2026/02/05,岡山県,高等学校,岡山県立倉敷商業高等学校,,特別,岡山県倉敷市白楽町545,
2026/02/05,岡山県,高等学校,倉敷市立精思高等学校,,特別,岡山県倉敷市八王寺町199-3,
2026/02/05,岡山県,高等学校,岡山県立倉敷古城池高等学校,,特別,岡山県倉敷市福田町古新田116-1,
2026/02/05,岡山県,高等学校,岡山県立倉敷工業高等学校,,特別,岡山県倉敷市老松町4-9-1,
2026/02/05,岡山県,高等学校,岡山県立総社南高等学校,,特別,岡山県総社市三輪626-1,
2026/02/05,岡山県,高等学校,岡山県立総社高等学校,,特別,岡山県総社市総社3-9-1,
2026/02/05,岡山県,高等学校,岡山県立津山工業高等学校,,特別,岡山県津山市山北411-1,
2026/02/05,岡山県,高等学校,岡山県立津山商業高等学校,,特別,岡山県津山市山北531,
2026/02/05,岡山県,高等学校,岡山県立津山高等学校,,特別,岡山県津山市椿高下62,
2026/02/05,岡山県,高等学校,岡山県立津山東高等学校,,特別,岡山県津山市林田1200,
2026/02/05,岡山県,高等学校,岡山県立備前緑陽高等学校,,特別,岡山県備前市西片上91-1,
2026/02/05,岡山県,高等学校,備前市立片上高等学校,,特別,岡山県備前市西片上91-1,
2026/02/05,岡山県,高等学校,岡山県立林野高等学校,,特別,岡山県美作市三倉田58-1,
2026/02/05,岡山県,高等学校,岡山県立和気閑谷高等学校,,特別,岡山県和気郡和気町尺所15,
2026/02/05,岡山県,大学,同志社大学,一般選抜入学試験,岡山コンベンションセンター,岡山市北区駅元町14-1,
2026/02/05,沖縄県,大学,関西大学,,北九州予備校沖縄校,沖縄県那覇市字安里102,
2026/02/05,沖縄県,大学,福井工業大学,一般Ⅰ期,沖縄産業支援センター,沖縄県那覇市字小禄1831-1,
2026/02/05,沖縄県,大学,東京農業大学,一般選抜A日程,沖縄産業支援センター（那覇会場）,沖縄県那覇市小禄1831-1,
2026/02/05,沖縄県,大学,関東学院大学,給費生/一般前期A,那覇尚学院 別館,沖縄県那覇市泊2-16-3,
2026/02/05,宮崎県,大学,福岡大学,一般選抜（系統別・前期）,宮崎会場（宮崎県婦人会館）,宮崎県宮崎市旭1-3-10 宮崎県婦人会館,
2026/02/05,宮崎県,大学,西南学院大学,一般選抜A・F日程、上履き持参,宮崎試験場（北九州予備校宮崎校）,宮崎県宮崎市宮崎駅東1丁目6-9,
2026/02/05,宮崎県,大学,宮崎産業経営大学,総合・推薦・一般・特別選抜,本学（宮崎産業経営大学）,宮崎県宮崎市古城町丸尾100番地,
2026/02/05,宮崎県,大学,鹿児島純心大学,一般選抜（前期）看護学科のみ,宮崎グリーンホテル,宮崎県宮崎市大橋2丁目36-1,
2026/02/05,宮崎県,大学,長崎国際大学,一般選抜A日程,宮崎会場（宮崎KITEN）,宮崎市錦町1番1号 8階コンベンションホール,
2026/02/05,京都府,大学,同志社大学,一般選抜＋共通テスト（個別）,同志社大学 京田辺キャンパス,京田辺市多々羅都谷1-3,
2026/02/05,京都府,大学,同志社大学,一般選抜＋共通テスト（個別）,同志社大学 今出川キャンパス,京都市上京区今出川通烏丸東入,
2026/02/05,京都府,大学,京都外国語大学,一般選抜A・B日程,本学キャンパス（京都外国語大学）,京都府京都市右京区西院笠目町6,
2026/02/05,京都府,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,TKPガーデンシティ京都タワーホテル,京都府京都市下京区烏丸通七条下ル東塩小路町721-1 6F・9F,
2026/02/05,京都府,大学,大阪経済大学,公募推薦・一般A/B,京都試験場（京都リサーチパーク 東地区1号館）,京都府京都市下京区中堂寺南町134,
2026/02/05,京都府,大学,関西大学,,京都リサーチパーク,京都府京都市下京区中堂寺南町134,
2026/02/05,京都府,大学,追手門学院大学,一般 前期日程,TKP京都四条カンファレンスセンター,京都府京都市下京区立売中之町99 四条SETビル6階,
2026/02/05,京都府,大学,追手門学院大学,一般前期のみ,TKP京都四条カンファレンスセンター,京都府京都市下京区立売中之町99 四条SETビル6階,
2026/02/05,京都府,大学,関西大学,,京都府民総合交流プラザ,京都府京都市南区東九条下殿田町70,
2026/02/05,京都府,大学,大谷大学,一般入試第1期・第2期,本学試験場（大谷大学 本部キャンパス）,京都府京都市北区小山上総町,
2026/02/05,京都府,大学,福井医療大学,一般選抜第1次,舞鶴会場（舞鶴市商工観光センター）,京都府舞鶴市浜66,
2026/02/05,熊本県,大学,福岡大学,一般選抜（系統別・前期）,熊本会場（北九州予備校熊本校）,熊本県熊本市西区春日2-3-26 北九州予備校熊本校,
2026/02/05,熊本県,大学,関西大学,,TKP熊本カンファレンスセンター,熊本県熊本市中央区花畑町4-7,
2026/02/05,熊本県,大学,西南学院大学,一般選抜A日程・F日程,熊本試験場（熊本城ホール）,熊本県熊本市中央区桜町3番40号,
2026/02/05,熊本県,大学,久留米大学,前期一般選抜（看護学科）,熊本会場,熊本県熊本市中央区水前寺1丁目33-18 水前寺共済会館グレーシア,
2026/02/05,熊本県,大学,鹿児島純心大学,一般選抜（前期）健康栄養学科のみ,ユースピア熊本県青年会館,熊本県熊本市中央区水前寺3丁目17番15号,
2026/02/05,熊本県,大学,長崎国際大学,一般選抜A日程,熊本会場（ホテル熊本テルサ）,熊本市中央区水前寺公園28-51,
2026/02/05,広島県,大学,関西大学,,TKPガーデンシティPREMIUM広島駅,広島県 広島市南区大須賀町13-9 ベルビュオフィス広島,
2026/02/05,広島県,大学,東京理科大学,一般選抜B・S方式,広島試験場（広島工業大学専門学校）,広島県広島市西区福島町2-1-1,
2026/02/05,広島県,大学,福岡大学,一般選抜（系統別・前期）,広島会場（広島工業大学専門学校）,広島県広島市西区福島町2-1-1 広島工業大学専門学校,
2026/02/05,広島県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,広島県立総合体育館 武道場,広島県広島市中区基町4-1,
2026/02/05,広島県,大学,工学院大学,A日程サテライト(2/5-6),RCC文化センター,広島県広島市中区橋本町5-11,
2026/02/05,広島県,大学,関東学院大学,給費生/一般前期A,広島RCC文化センター,広島県広島市中区橋本町5-11,
2026/02/05,広島県,大学,日本福祉大学,一般入学試験 前期,広島会場（RCC文化センター）,広島県広島市中区橋本町5--11,
2026/02/05,広島県,大学,追手門学院大学,公募推薦・一般 前期日程,リファレンス広島小町ビル貸会議室,広島県広島市中区小町3-19 リファレンス広島小町ビル,
2026/02/05,広島県,大学,追手門学院大学,公募推薦・一般前期,リファレンス広島小町ビル貸会議室,広島県広島市中区小町3-19 リファレンス広島小町ビル,
2026/02/05,広島県,大学,西南学院大学,一般選抜A日程・F日程,広島試験場（TKPガーデンシティ広島）,広島県広島市中区中町8-18 広島クリスタルプラザ,
2026/02/05,広島県,大学,法政大学,T日程・英語外部試験利用,広島会場,広島県広島市中区八丁堀7-11,
2026/02/05,広島県,大学,甲南大学,一般選抜（前期）,広島YMCA国際文化センター,広島県広島市中区八丁堀7-11,
2026/02/05,広島県,大学,阪南大学,一般前期,広島YMCA 国際文化センター本館,広島県広島市中区八丁堀7-11,
2026/02/05,広島県,大学,広島女学院大学,一般A/B/C・後期・特待・推薦・留学生,本学（広島女学院大学）,広島県広島市東区牛田東4-13-1,
2026/02/05,広島県,大学,京都外国語大学,一般選抜A日程,広島ガーデンパレス,広島県広島市東区光町1-15-21,
2026/02/05,広島県,大学,広島女学院大学,一般A・B、特待生,広島県民文化センターふくやま,広島県福山市東桜町1-21,
2026/02/05,広島県,大学,同志社大学,一般選抜入学試験,広島県立総合体育館,広島市中区基町4-1,
2026/02/05,広島県,大学,明治大学,全学部統一入学試験,広島会場（広島コンベンションホール）,広島市東区二葉の里3-5-4,
2026/02/05,広島県,大学,大谷大学,一般入試第1期,広島試験場　TKPガーデンシティPREMIUM広島駅北口,広島市東区二葉の里3-5-7,
2026/02/05,香川県,大学,阪南大学,一般前期,サンポートホール高松,香川県高松市サンポート2-1,
2026/02/05,香川県,大学,甲南大学,一般選抜（前期）,四国電力株式会社 総合研修所,香川県高松市屋島西町1850-1,
2026/02/05,香川県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,村上学園高等学校 高松校,香川県高松市観光町545-3,
2026/02/05,香川県,大学,関西大学,,高松高等予備校,香川県高松市観光町547-1,
2026/02/05,香川県,大学,京都外国語大学,一般選抜A日程,高松センタービル,香川県高松市寿町2-4-20,
2026/02/05,香川県,大学,大阪経済大学,一般B,高松試験場（高松商工会議所）,香川県高松市番町2-2-2,
2026/02/05,香川県,大学,追手門学院大学,公募推薦・一般 前期日程,高松商工会議所,香川県高松市番町二丁目2番2号,
2026/02/05,香川県,大学,追手門学院大学,公募推薦・一般前期,高松商工会議所,香川県高松市番町二丁目2番2号,
2026/02/05,香川県,大学,同志社大学,一般選抜入学試験,レクザムホール（香川県県民ホール）,高松市玉藻町9-10,
2026/02/05,香川県,大学,大谷大学,一般入試第1期,高松試験場　高松センタービル,高松市寿町2-4-20,
2026/02/05,高知県,大学,関西大学,,高知共済会館,高知県高知市本町5丁目3-20,
2026/02/05,佐賀県,高等学校,敬徳,,,佐賀県伊万里市立花町86番地,
2026/02/05,佐賀県,高等学校,佐賀学園,,,佐賀県佐賀市駅前中央2-9-10,
2026/02/05,佐賀県,高等学校,北陵,,,佐賀県佐賀市高木瀬西3-7-1,
2026/02/05,佐賀県,高等学校,龍谷,,,佐賀県佐賀市水ヶ江3-1-25,
2026/02/05,佐賀県,高等学校,佐賀清和,,,佐賀県佐賀市兵庫北2-14-1,
2026/02/05,佐賀県,高等学校,佐賀女短大付佐賀女子,,,佐賀県佐賀市本庄町大字本庄1263,
2026/02/05,佐賀県,大学,長崎国際大学,一般選抜A日程,佐賀会場（サンシティビル）,佐賀市神野東2丁目1-3,
2026/02/05,山口県,大学,広島女学院大学,一般B,YIC Studio,山口県山口市小郡黄金町2-24,
2026/02/05,山口県,大学,西南学院大学,一般選抜A・F日程、上履き持参,山口試験場（北九州予備校山口校）,山口県山口市小郡御幸町1-39,
2026/02/05,山口県,大学,福岡大学,一般選抜（系統別・前期）,山口会場（北九州予備校山口校）,山口県山口市小郡御幸町1-39 北九州予備校山口校,
2026/02/05,山口県,大学,関西大学,,山口県教育会館,山口県山口市大手町2-18,
2026/02/05,滋賀県,大学,追手門学院大学,公募推薦・一般 前期日程,草津商工会議所（キラリエ草津）,滋賀県草津市大路2-1-35 キラリエ草津（市民総合交流センター）,
2026/02/05,滋賀県,大学,追手門学院大学,公募推薦・一般前期,草津商工会議所,滋賀県草津市大路2-1-35 キラリエ草津（市民総合交流センター）,
2026/02/05,滋賀県,大学,関西大学,,滋賀県民交流センター,滋賀県大津市におの浜1丁目1-20,
2026/02/05,滋賀県,大学,びわこ成蹊スポーツ大学,総合型A-D・推薦(公募B/指定校)・一般B/C/D,本学キャンパス,滋賀県大津市北比良1204,
2026/02/05,滋賀県,大学,福井工業大学,一般Ⅰ期・Ⅱ期/推薦Ⅰ・Ⅱ期,彦根勤労福祉会館,滋賀県彦根市大東町4-28,
2026/02/05,鹿児島県,大学,鹿児島純心大学,一般選抜（前期・後期）,本学会場（鹿児島純心大学）,鹿児島県薩摩川内市天辰町2365番地,
2026/02/05,鹿児島県,大学,関西大学,,鹿児島県老人福祉会館,鹿児島県鹿児島市鴨池2丁目30-8,
2026/02/05,鹿児島県,大学,宮崎産業経営大学,推薦・一般選抜,鹿児島会場,鹿児島県鹿児島市山之口町2-7,
2026/02/05,鹿児島県,大学,福井工業大学,一般Ⅰ期,ホテルタイセイアネックス2号館,鹿児島県鹿児島市西田1-4-30,
2026/02/05,鹿児島県,大学,福岡大学,一般選抜（系統別・前期）,鹿児島会場（北九州予備校鹿児島校）,鹿児島県鹿児島市西田1-7-3 北九州予備校鹿児島校,
2026/02/05,鹿児島県,大学,西南学院大学,一般選抜A日程・F日程,鹿児島試験場（TKPガーデンシティ鹿児島中央）,鹿児島県鹿児島市中央町26-1 南国アネックス,
2026/02/05,鹿児島県,大学,久留米大学,前期一般選抜（看護学科）,鹿児島会場,鹿児島県鹿児島市東千石町1-38 鹿児島商工会議所ビル,
2026/02/05,鹿児島県,大学,同志社大学,一般選抜入学試験,北九州予備校 鹿児島校,鹿児島市西田1-7-3,
2026/02/05,鹿児島県,大学,長崎国際大学,一般選抜A日程,鹿児島会場（サンプラザ天文館）,鹿児島市東千石町2-30,
2026/02/05,愛媛県,大学,同志社大学,一般選抜入学試験,松山市総合コミュニティセンター,松山市湊町7丁目5番地,
2026/02/05,兵庫県,大学,同志社大学,一般選抜入学試験,神戸国際展示場,神戸市中央区港島中町6-11-1,
2026/02/05,兵庫県,大学,大谷大学,一般入試第1期,神戸試験場　神戸駅前研修センター,神戸市中央区中町通2-3-1,
2026/02/05,大阪府,大学,大阪総合保育大学,一般前期/後期、総合型(AO)面接,大阪総合保育大学A学舎,大阪市東住吉区湯里6-4-26,
2026/02/05,大阪府,大学,大谷大学,一般入試第1期・第2期,大阪試験場　TKPガーデンシティ大阪梅田,大阪市福島区福島5-4-21,
2026/02/05,大阪府,大学,明治大学,全学部統一入学試験,大阪会場（新梅田研修センター）,大阪市福島区福島6-22-20,
2026/02/05,大阪府,大学,追手門学院大学,本学。一般 前期・後期・最終,茨木総持寺キャンパス（本学試験場）,大阪府茨木市太田東芝町1-1,
2026/02/05,大阪府,大学,追手門学院大学,本学会場。全日程,追手門学院大学 茨木総持寺キャンパス,大阪府茨木市太田東芝町1-1,
2026/02/05,大阪府,大学,阪南大学,公募/一般/帰国/社会人/留学生,本学キャンパス,大阪府松原市天美東5-4-33,
2026/02/05,大阪府,大学,関西大学,一般選抜（全学1・独自・全学2）,関西大学 千里山キャンパス,大阪府吹田市山手町3-3-35,
2026/02/05,大阪府,大学,関西学院大学,大阪南の一部日程（個別/英数等）,TKP心斎橋駅前カンファレンスセンター,大阪府大阪市中央区南船場3-11-18 郵政福祉心斎橋ビル3F・11F,
2026/02/05,大阪府,大学,追手門学院大学,一般 前期日程,TKPガーデンシティPREMIUM心斎橋,大阪府大阪市中央区南船場4丁目3-2 ゼント心斎橋ビル3階・4階,
2026/02/05,大阪府,大学,追手門学院大学,一般前期のみ,TKPガーデンシティPREMIUM心斎橋,大阪府大阪市中央区南船場4丁目3-2 ゼント心斎橋ビル3階・4階,
2026/02/05,大阪府,大学,関西学院大学,全日程（大阪南・一般/個別等）,難波御堂筋ホール,大阪府大阪市中央区難波4-2-1,
2026/02/05,大阪府,大学,法政大学,T日程・A方式・英語外部試験利用,大阪会場,大阪府大阪市中央区本町橋2番8号,
2026/02/05,大阪府,大学,東京農業大学,一般選抜A日程,河合塾 天王寺校（大阪会場A）,大阪府大阪市天王寺区南河堀町3-23,
2026/02/05,大阪府,大学,大阪経済大学,一般B,大阪南試験場（夕陽丘予備校）,大阪府大阪市天王寺区堀越町7-4,
2026/02/05,大阪府,大学,関西学院大学,全日程（大阪北・一般/個別等）,TKPガーデンシティ大阪リバーサイドホテル,大阪府大阪市都島区中野町5-12-30,
2026/02/05,大阪府,大学,大阪経済大学,公募推薦・一般A/B/D,本学（大隅キャンパス）,大阪府大阪市東淀川区大隅2-2-8,
2026/02/05,大阪府,大学,中京大学,一般前期A/M・後期F／総合型・推薦,新大阪丸ビル別館,大阪府大阪市東淀川区東中島1-18-22,
2026/02/05,大阪府,大学,日本獣医生命科学大学,一般選抜B/C日程,天満研修センター,大阪府大阪市北区錦町2-21,
2026/02/05,大阪府,大学,酪農学園大学,一般選抜A/B・第2期 地方会場,大阪会場（天満研修センター）,大阪府大阪市北区錦町2-21,
2026/02/05,大阪府,大学,京都外国語大学,一般選抜A日程,アクセス梅田フォーラム,大阪府大阪市北区小松原町2-4 大阪富国生命ビル12階,
2026/02/05,大阪府,大学,甲南大学,一般選抜（前期）,グランフロント大阪北館 ナレッジキャピタル コングレコンベンションセンター,大阪府大阪市北区大深町3-1 グランフロント大阪北館地下2階,
2026/02/05,大阪府,大学,阪南大学,公募・一般前期,梅田センタービル,大阪府大阪市北区中崎西2-4-12,
2026/02/05,大阪府,大学,福井工業大学,一般Ⅰ期・Ⅱ期/推薦Ⅰ・Ⅱ期/留学生Ⅰ期,AP大阪梅田東（日本生命梅田ビル5F）,大阪府大阪市北区堂山町3-3 日本生命梅田ビル5F,
2026/02/05,大阪府,大学,関東学院大学,給費生/一般前期A,リファレンス 大阪駅前第4ビル 貸会議室,大阪府大阪市北区梅田1-11-4 大阪駅前第4ビル 23F,
2026/02/05,大阪府,大学,東京理科大学,一般選抜B・S方式,大阪試験場（河合塾大阪北キャンパス 大阪校）,大阪府大阪市北区豊崎3-13-1,
2026/02/05,大阪府,大学,追手門学院大学,一般 前期日程,I-siteなんば,大阪府大阪市浪速区敷津東2丁目1-41 南海なんば第1ビル2階・3階,
2026/02/05,大阪府,大学,追手門学院大学,一般前期のみ,I-siteなんば,大阪府大阪市浪速区敷津東2丁目1-41 南海なんば第1ビル2階・3階,
2026/02/05,大阪府,大学,追手門学院大学,公募推薦・一般 前期日程,ビィーゴ（枚方ビオルネ）,大阪府枚方市岡本町7番1号 枚方ビオルネ5F・4F,
2026/02/05,大阪府,大学,追手門学院大学,公募推薦・一般前期,ビィーゴ,大阪府枚方市岡本町7番1号 枚方ビオルネ5F・4F,
2026/02/05,大阪府,大学,大阪歯科大学,一般選抜 前期/全学部日程/後期,大阪（楠葉）会場（大阪歯科大学 楠葉学舎）,大阪府枚方市楠葉花園町8-1,
2026/02/05,大分県,高等学校,柳ヶ浦,,,大分県宇佐市大字江須賀939,
2026/02/05,大分県,高等学校,日本文理大学附属,,,大分県佐伯市鶴谷町2丁目1-10,
2026/02/05,大分県,高等学校,福徳学院,,,大分県大分市永興1丁目16番20号,
2026/02/05,大分県,大学,福岡大学,一般選抜（系統別・前期）,大分会場（北九州予備校大分校）,大分県大分市金池町2-7-17 北九州予備校大分校,
2026/02/05,大分県,高等学校,楊志館,,,大分県大分市桜ヶ丘7番8号,
2026/02/05,大分県,高等学校,大分国際情報,,,大分県大分市新貝11番40号,
2026/02/05,大分県,高等学校,大分東明,,,大分県大分市千代町2-4-4,
2026/02/05,大分県,大学,西南学院大学,一般選抜A日程・F日程,大分試験場（大分県労働福祉会館 全労済ソレイユ）,大分県大分市中央町4-2-5,
2026/02/05,大分県,大学,久留米大学,前期一般選抜（看護学科）,大分会場,大分県大分市中央町4丁目2-5 ソレイユ,
2026/02/05,大分県,高等学校,大分,,,大分県大分市明野高尾一丁目6番1号,
2026/02/05,大分県,高等学校,東九州龍谷,,,大分県中津市大字中殿527,
2026/02/05,大分県,高等学校,藤蔭,,,大分県日田市田島本町5-41,
2026/02/05,大分県,高等学校,昭和学園,,,大分県日田市日ノ出町14番地,
2026/02/05,大分県,高等学校,別府溝部学園,,,大分県別府市大字野田78番地,
2026/02/05,大分県,高等学校,明豊,,,大分県別府市野口原3088,
2026/02/05,大分県,大学,長崎国際大学,一般選抜A日程,大分会場（大分県労働福祉会館〈ソレイユ〉）,大分市中央町4丁目2-5,
2026/02/05,長崎県,大学,長崎国際大学,一般選抜A・B日程,本学入試会場（長崎国際大学）,長崎県佐世保市ハウステンボス町2825-7,
2026/02/05,長崎県,高等学校,長崎南山,,,長崎県長崎市上野町25番1号,
2026/02/05,長崎県,大学,福岡大学,一般選抜（系統別・前期）,長崎会場（北九州予備校長崎校）,長崎県長崎市川口町4-5 北九州予備校長崎校,
2026/02/05,長崎県,大学,西南学院大学,一般選抜A日程・F日程,長崎試験場（長崎新聞文化ホール アストピア）,長崎県長崎市茂里町3-1,
2026/02/05,長崎県,高等学校,島原中央,,,長崎県島原市船泊町3415番地,
2026/02/05,長崎県,大学,長崎国際大学,一般選抜A日程,長崎会場（出島メッセ長崎）,長崎市尾上町4番1号,
2026/02/05,鳥取県,大学,関西大学,,国際ファミリープラザ,鳥取県米子市加茂町2丁目180,
2026/02/05,島根県,高等学校,石見智翠館,,,島根県江津市渡津町1904-1,
2026/02/05,島根県,高等学校,出雲西,,,島根県出雲市下古志町1163,
2026/02/05,徳島県,大学,関西大学,,徳島県医師会館,徳島県徳島市幸町3丁目61,
2026/02/05,奈良県,大学,追手門学院大学,公募推薦・一般 前期日程,奈良県コンベンションセンター,奈良県奈良市三条大路一丁目691-1,
2026/02/05,奈良県,大学,追手門学院大学,公募推薦・一般前期,奈良県コンベンションセンター,奈良県奈良市三条大路一丁目691-1,
2026/02/05,奈良県,大学,阪南大学,公募・一般前期,奈良商工会議所,奈良県奈良市西大寺南町8-33,
