日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/04,岡山県,大学,ノートルダム清心女子大学,一般選抜3教科/2教科,本学キャンパス,岡山県岡山市北区伊福町2-16-9,
2026/02/04,岡山県,高等学校,岡山県立岡山工業高等学校,,特別,岡山県岡山市北区伊福町4ー3ー92,
2026/02/04,岡山県,大学,関西大学,,岡山進研学院,岡山県岡山市北区伊福町二丁目10番27号,
2026/02/04,岡山県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,岡山コンベンションセンター,岡山県岡山市北区駅元町14-1,
2026/02/04,岡山県,大学,芝浦工業大学,一般選抜（前期/全学統一）,岡山会場（サン・ビーチOKAYAMA）,岡山県岡山市北区駅前町2-3-31,
2026/02/04,岡山県,高等学校,岡山県立岡山南高等学校,,特別,岡山県岡山市北区奥田2ー4ー7,
2026/02/04,岡山県,大学,京都外国語大学,一般選抜A日程,ピュアリティまきび,岡山県岡山市北区下石井2-6-41,
2026/02/04,岡山県,高等学校,岡山県立岡山御津高等学校,,特別,岡山県岡山市北区御津金川940,
2026/02/04,岡山県,高等学校,岡山県立高松農業高等学校,,特別,岡山県岡山市北区高松原古才336ー2,
2026/02/04,岡山県,大学,甲南大学,一般選抜（前期・中期）,TKPガーデンシティ岡山（NTTクレド岡山ビル4階）,岡山県岡山市北区中山下1-8-45 NTTクレド岡山ビル4階,
2026/02/04,岡山県,高等学校,岡山県立岡山一宮高等学校,,特別,岡山県岡山市北区楢津221,
2026/02/04,岡山県,高等学校,岡山市立岡山後楽館高等学校,,特別,岡山県岡山市北区南方1-3-15,
2026/02/04,岡山県,大学,大阪経済大学,公募推薦・一般B/D,岡山試験場（オルガホール）,岡山県岡山市北区奉還町1-7-7,
2026/02/04,岡山県,大学,阪南大学,公募・一般前期/後期,第一セントラルビル2号館,岡山県岡山市北区本町6-30,
2026/02/04,岡山県,高等学校,岡山県立笠岡高等学校,,特別,岡山県笠岡市笠岡3073-2,
2026/02/04,岡山県,高等学校,岡山県立笠岡商業高等学校,,特別,岡山県笠岡市笠岡3203,
2026/02/04,岡山県,高等学校,玉野市立玉野商工高等学校,,特別,岡山県玉野市玉6-1-1,
2026/02/04,岡山県,高等学校,岡山県立玉野高等学校,,特別,岡山県玉野市築港3-11-1,
2026/02/04,岡山県,高等学校,岡山県立玉野光南高等学校,,特別,岡山県玉野市東七区244,
2026/02/04,岡山県,高等学校,玉野市立玉野備南高等学校,,特別,岡山県玉野市和田4丁目7番1号,
2026/02/04,岡山県,高等学校,高梁市立宇治高等学校,,特別,岡山県高梁市宇治町宇治1681-2,
2026/02/04,岡山県,高等学校,高梁市立松山高等学校,,特別,岡山県高梁市原田北町1216-1,
2026/02/04,岡山県,高等学校,岡山県立高梁高等学校,,特別,岡山県高梁市内山下38,
2026/02/04,岡山県,高等学校,岡山県立勝間田高等学校,,特別,岡山県勝田郡勝央町勝間田47,
2026/02/04,岡山県,高等学校,岡山県立矢掛高等学校,,特別,岡山県小田郡矢掛町矢掛1776-2,
2026/02/04,岡山県,高等学校,岡山県立新見高等学校,,特別,岡山県新見市新見1394,
2026/02/04,岡山県,高等学校,岡山県立勝山高等学校,,特別,岡山県真庭市勝山481,
2026/02/04,岡山県,高等学校,岡山県立真庭高等学校,,特別,岡山県真庭市落合垂水448-1,
2026/02/04,岡山県,高等学校,岡山県立邑久高等学校,,特別,岡山県瀬戸内市邑久町尾張404,
2026/02/04,岡山県,高等学校,岡山県立鴨方高等学校,,特別,岡山県浅口市鴨方町鴨方819,
2026/02/04,岡山県,高等学校,岡山県立倉敷青陵高等学校,,特別,岡山県倉敷市羽島1046-2,
2026/02/04,岡山県,高等学校,岡山県立倉敷南高等学校,,特別,岡山県倉敷市吉岡330,
2026/02/04,岡山県,高等学校,岡山県立玉島商業高等学校,,特別,岡山県倉敷市玉島中央町2-9-30,
2026/02/04,岡山県,大学,くらしき作陽大学,全学部: 推薦ⅠA/B・Ⅱ・ 一般ⅠA/B・Ⅱ,本学（くらしき作陽大学・作陽短期大学）,岡山県倉敷市玉島長尾3515,
2026/02/04,岡山県,高等学校,倉敷市立倉敷翔南高等学校,,特別,岡山県倉敷市児島稗田町160,
2026/02/04,岡山県,高等学校,岡山県立倉敷鷲羽高等学校,,特別,岡山県倉敷市児島味野山田町2301,
2026/02/04,岡山県,高等学校,倉敷市立真備陵南高等学校,,特別,岡山県倉敷市真備町箭田1769-1,
2026/02/04,岡山県,高等学校,岡山県立水島工業高等学校,,特別,岡山県倉敷市西阿知町1230,
2026/02/04,岡山県,高等学校,倉敷市立工業高等学校,,特別,岡山県倉敷市田ノ上716-1,
2026/02/04,岡山県,高等学校,岡山県立倉敷天城高等学校,,特別,岡山県倉敷市藤戸町天城269,
2026/02/04,岡山県,高等学校,岡山県立倉敷商業高等学校,,特別,岡山県倉敷市白楽町545,
2026/02/04,岡山県,高等学校,倉敷市立精思高等学校,,特別,岡山県倉敷市八王寺町199-3,
2026/02/04,岡山県,高等学校,岡山県立倉敷古城池高等学校,,特別,岡山県倉敷市福田町古新田116-1,
2026/02/04,岡山県,高等学校,岡山県立倉敷工業高等学校,,特別,岡山県倉敷市老松町4-9-1,
2026/02/04,岡山県,高等学校,岡山県立総社南高等学校,,特別,岡山県総社市三輪626-1,
2026/02/04,岡山県,高等学校,岡山県立総社高等学校,,特別,岡山県総社市総社3-9-1,
2026/02/04,岡山県,高等学校,岡山県立津山工業高等学校,,特別,岡山県津山市山北411-1,
2026/02/04,岡山県,高等学校,岡山県立津山商業高等学校,,特別,岡山県津山市山北531,
2026/02/04,岡山県,高等学校,岡山県立津山東高等学校,,特別,岡山県津山市林田1200,
2026/02/04,岡山県,高等学校,岡山県立備前緑陽高等学校,,特別,岡山県備前市西片上91-1,
2026/02/04,岡山県,高等学校,備前市立片上高等学校,,特別,岡山県備前市西片上91-1,
2026/02/04,岡山県,高等学校,岡山県立林野高等学校,,特別,岡山県美作市三倉田58-1,
2026/02/04,岡山県,高等学校,岡山県立和気閑谷高等学校,,特別,岡山県和気郡和気町尺所15,
2026/02/04,岡山県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国,岡山国際ホテル,岡山市中区門田本町4-1-16,
2026/02/04,岡山県,大学,立命館大学,一般選抜（試験地）,岡山国際ホテル,岡山市中区門田本町4-1-16,
2026/02/04,岡山県,大学,神戸学院大学,公募推薦・一般(前/中/後期),岡山会場（岡山進研学院）,岡山市北区伊福町2-10-27,
2026/02/04,岡山県,大学,同志社大学,一般選抜入学試験,岡山コンベンションセンター,岡山市北区駅元町14-1,
2026/02/04,沖縄県,大学,熊本保健科学大学,一般選抜（一般）,沖縄県市町村自治会館,沖縄県那覇市旭町116-37,
2026/02/04,沖縄県,大学,福井工業大学,一般Ⅰ期,沖縄産業支援センター,沖縄県那覇市字小禄1831-1,
2026/02/04,沖縄県,大学,東京農業大学,一般選抜A日程,沖縄産業支援センター（那覇会場）,沖縄県那覇市小禄1831-1,
2026/02/04,沖縄県,大学,神奈川大学,一般前期（全学統一）,那覇尚学院 別館,沖縄県那覇市泊2-16-3,
2026/02/04,沖縄県,大学,関東学院大学,給費生/一般前期A,那覇尚学院 別館,沖縄県那覇市泊2-16-3,
2026/02/04,沖縄県,大学,芝浦工業大学,一般選抜（前期/全学統一）,沖縄会場（国際電子ビジネス専門学校）,沖縄県那覇市壺川3丁目5-3,
2026/02/04,宮崎県,高等学校,宮崎県立飯野高等学校,,推薦,宮崎県えびの市大字原田3068,
2026/02/04,宮崎県,高等学校,宮崎県立延岡高等学校,,推薦,宮崎県延岡市古城町3丁目233番地,
2026/02/04,宮崎県,高等学校,宮崎県立延岡商業高等学校,,推薦,宮崎県延岡市桜ヶ丘3-7122,
2026/02/04,宮崎県,高等学校,宮崎県立延岡青朋高等学校,,推薦,宮崎県延岡市平原町2丁目2618-2,
2026/02/04,宮崎県,高等学校,宮崎県立延岡星雲高等学校,,推薦,宮崎県延岡市牧町4722番地,
2026/02/04,宮崎県,高等学校,宮崎県立延岡工業高等学校,,推薦,宮崎県延岡市緑ヶ丘1丁目8-1,
2026/02/04,宮崎県,大学,福岡大学,一般選抜（系統別・前期）,宮崎会場（宮崎県婦人会館）,宮崎県宮崎市旭1-3-10 宮崎県婦人会館,
2026/02/04,宮崎県,大学,西南学院大学,一般選抜A・F日程、上履き持参,宮崎試験場（北九州予備校宮崎校）,宮崎県宮崎市宮崎駅東1丁目6-9,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎南高等学校,,推薦,宮崎県宮崎市月見ヶ丘5-2-1,
2026/02/04,宮崎県,大学,熊本保健科学大学,一般選抜（一般）,アートホテル宮崎 スカイタワー,宮崎県宮崎市高千穂通2-1-26,
2026/02/04,宮崎県,高等学校,宮崎県立佐土原高等学校,,推薦,宮崎県宮崎市佐土原町下田島21567,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎東高等学校,,推薦,宮崎県宮崎市神宮東1-2-42,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎大宮高等学校,,推薦,宮崎県宮崎市神宮東1-3-10,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎農業高等学校,,推薦,宮崎県宮崎市大字恒久春日田1061,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎北高等学校,,推薦,宮崎県宮崎市大字新名爪4567番地,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎西高等学校,,推薦,宮崎県宮崎市大塚町柳ケ迫3975-2,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎工業高等学校,,推薦,宮崎県宮崎市天満町9番1号,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎海洋高等学校,,推薦,宮崎県宮崎市日の出町1番地,
2026/02/04,宮崎県,高等学校,宮崎県立宮崎商業高等学校,,推薦,宮崎県宮崎市和知川原3-24,
2026/02/04,宮崎県,高等学校,宮崎県立福島高等学校,,推薦,宮崎県串間市大字西方4015,
2026/02/04,宮崎県,高等学校,宮崎県立高鍋農業高等学校,,推薦,宮崎県児湯郡高鍋町上江1339-2,
2026/02/04,宮崎県,高等学校,宮崎県立高鍋高等学校,,推薦,宮崎県児湯郡高鍋町大字北高鍋4262,
2026/02/04,宮崎県,高等学校,宮崎県立小林高等学校,,推薦,宮崎県小林市大字真方124,
2026/02/04,宮崎県,高等学校,宮崎県立小林秀峰高等学校,,推薦,宮崎県小林市大字水流迫664-2,
2026/02/04,宮崎県,高等学校,宮崎県立高千穂高等学校,,推薦,宮崎県西臼杵郡高千穂町大字三田井1234番地,
2026/02/04,宮崎県,高等学校,宮崎県立妻高等学校,,推薦,宮崎県西都市大字右松2330,
2026/02/04,宮崎県,高等学校,宮崎県立都城工業高等学校,,推薦,宮崎県都城市五十町2400,
2026/02/04,宮崎県,高等学校,宮崎県立高城高等学校,,推薦,宮崎県都城市高城町穂満坊156,
2026/02/04,宮崎県,高等学校,宮崎県立都城泉ヶ丘高等学校,,推薦,宮崎県都城市妻ヶ丘町27街区15号,
2026/02/04,宮崎県,高等学校,宮崎県立都城農業高等学校,,推薦,宮崎県都城市祝吉一丁目5番地1,
2026/02/04,宮崎県,高等学校,宮崎県立都城商業高等学校,,推薦,宮崎県都城市上東町31-25,
2026/02/04,宮崎県,高等学校,宮崎県立都城西高等学校,,推薦,宮崎県都城市都原町3405,
2026/02/04,宮崎県,高等学校,宮崎県立門川高等学校,,推薦,宮崎県東臼杵郡門川町大字門川尾末2680,
2026/02/04,宮崎県,高等学校,宮崎県立本庄高等学校,,推薦,宮崎県東諸県郡国富町大字本庄5071番地,
2026/02/04,宮崎県,高等学校,宮崎県立日向高等学校,,推薦,宮崎県日向市大字財光寺6265,
2026/02/04,宮崎県,高等学校,宮崎県立日向工業高等学校,,推薦,宮崎県日向市大字平岩8750,
2026/02/04,宮崎県,高等学校,宮崎県立富島高等学校,,推薦,宮崎県日向市鶴町3丁目1番43号,
2026/02/04,宮崎県,高等学校,宮崎県立日南高等学校,,推薦,宮崎県日南市大字星倉5800番地,
2026/02/04,宮崎県,高等学校,宮崎県立日南振徳高等学校,,推薦,宮崎県日南市大字板敷410番地,
2026/02/04,宮崎県,大学,九州共立大学,一般選抜I期,ニューウェルティー宮崎,宮崎市宮崎駅東1-2-8,
2026/02/04,宮崎県,大学,九州女子大学,一般選抜Ⅰ期,ニューウェルティー宮崎,宮崎市宮崎駅東1-2-8,
2026/02/04,宮崎県,大学,長崎国際大学,一般選抜A日程,宮崎会場（宮崎KITEN）,宮崎市錦町1番1号 8階コンベンションホール,
2026/02/04,京都府,大学,同志社大学,一般選抜＋共通テスト（個別）,同志社大学 京田辺キャンパス,京田辺市多々羅都谷1-3,
2026/02/04,京都府,大学,神戸学院大学,公募推薦・一般(前/中期),京都会場（京都リサーチパーク 東地区）,京都市下京区中堂寺南町134,
2026/02/04,京都府,大学,同志社大学,一般選抜＋共通テスト（個別）,同志社大学 今出川キャンパス,京都市上京区今出川通烏丸東入,
2026/02/04,京都府,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,立命館大学（衣笠キャンパス）,京都市北区等持院北町56-1,
2026/02/04,京都府,大学,立命館大学,一般選抜（試験地）,立命館大学（衣笠キャンパス）,京都市北区等持院北町56-1,
2026/02/04,京都府,大学,京都外国語大学,一般選抜A・B日程,本学キャンパス（京都外国語大学）,京都府京都市右京区西院笠目町6,
2026/02/04,京都府,大学,びわこ成蹊スポーツ大学,一般A・推薦(公募)A,TKPガーデンシティ京都タワーホテル,京都府京都市下京区烏丸通七条下ル東塩小路町721-1,
2026/02/04,京都府,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,TKPガーデンシティ京都タワーホテル,京都府京都市下京区烏丸通七条下ル東塩小路町721-1 6F・9F,
2026/02/04,京都府,大学,大阪経済大学,公募推薦・一般A/B,京都試験場（京都リサーチパーク 東地区1号館）,京都府京都市下京区中堂寺南町134,
2026/02/04,京都府,大学,関西大学,,京都府民総合交流プラザ,京都府京都市南区東九条下殿田町70,
2026/02/04,京都府,大学,大谷大学,一般入試第1期・第2期,本学試験場（大谷大学 本部キャンパス）,京都府京都市北区小山上総町,
2026/02/04,京都府,大学,福井医療大学,一般選抜第1次,舞鶴会場（舞鶴市商工観光センター）,京都府舞鶴市浜66,
2026/02/04,熊本県,高等学校,菊池女子,,,熊本県菊池市隈府1081,
2026/02/04,熊本県,大学,福岡大学,一般選抜（系統別・前期）,熊本会場（北九州予備校熊本校）,熊本県熊本市西区春日2-3-26 北九州予備校熊本校,
2026/02/04,熊本県,大学,西南学院大学,一般選抜A日程・F日程,熊本試験場（熊本城ホール）,熊本県熊本市中央区桜町3番40号,
2026/02/04,熊本県,大学,九州国際大学,一般選抜 前期,熊本会場（くまもと県民交流館パレア）,熊本県熊本市中央区手取本町8-9,
2026/02/04,熊本県,大学,熊本保健科学大学,一般選抜（一般）・共テ利用後期,本学（熊本保健科学大学）,熊本県熊本市北区和泉町325,
2026/02/04,熊本県,高等学校,城北,,,熊本県山鹿市志々岐798,
2026/02/04,熊本県,大学,立命館アジア太平洋大学,スタンダード3,熊本城ホール,熊本市中央区桜町3-40,
2026/02/04,熊本県,大学,立命館大学,一般選抜（試験地）,熊本城ホール,熊本市中央区桜町3-40,
2026/02/04,熊本県,大学,九州共立大学,一般選抜I期,TKPガーデンシティネストホテル熊本,熊本市中央区辛島町4-39 ネストホテル熊本,
2026/02/04,熊本県,大学,九州女子大学,一般選抜Ⅰ期,TKPガーデンシティネストホテル熊本,熊本市中央区辛島町4-39 ネストホテル熊本,
2026/02/04,熊本県,大学,長崎国際大学,一般選抜A日程,熊本会場（ホテル熊本テルサ）,熊本市中央区水前寺公園28-51,
2026/02/04,広島県,大学,関西大学,,TKPガーデンシティPREMIUM広島駅,広島県 広島市南区大須賀町13-9 ベルビュオフィス広島,
2026/02/04,広島県,大学,東京理科大学,一般選抜B・S方式,広島試験場（広島工業大学専門学校）,広島県広島市西区福島町2-1-1,
2026/02/04,広島県,大学,福岡大学,一般選抜（系統別・前期）,広島会場（広島工業大学専門学校）,広島県広島市西区福島町2-1-1 広島工業大学専門学校,
2026/02/04,広島県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,広島県立総合体育館 武道場,広島県広島市中区基町4-1,
2026/02/04,広島県,大学,関東学院大学,給費生/一般前期A,広島RCC文化センター,広島県広島市中区橋本町5-11,
2026/02/04,広島県,大学,駒澤大学,全学統一／医療健康T方式,広島会場,広島県広島市中区大手町4丁目7-3,
2026/02/04,広島県,大学,西南学院大学,一般選抜A日程・F日程,広島試験場（TKPガーデンシティ広島）,広島県広島市中区中町8-18 広島クリスタルプラザ,
2026/02/04,広島県,大学,甲南大学,一般選抜（前期）,広島YMCA国際文化センター,広島県広島市中区八丁堀7-11,
2026/02/04,広島県,大学,神奈川大学,給費生・一般前期（全学統一）,広島YMCA国際文化センター（3号館）,広島県広島市中区八丁堀7-11,
2026/02/04,広島県,大学,比治山大学,一般選抜A・B・C日程,本学（比治山大学）,広島県広島市東区牛田新町4丁目1-1,
2026/02/04,広島県,大学,京都外国語大学,一般選抜A日程,広島ガーデンパレス,広島県広島市東区光町1-15-21,
2026/02/04,広島県,大学,広島都市学園大学,一般前期A/B/C・D、後期、総合・推薦,宇品キャンパス,広島県広島市南区宇品西5丁目13-18,
2026/02/04,広島県,大学,梅光学院大学,一般選抜A・B,広島会場（RCC文化センター エールエールA館6階ROOM6）,広島県広島市南区松原町9-1,
2026/02/04,広島県,高等学校,広島大学附属,,,広島県広島市南区翠1-1-1,
2026/02/04,広島県,大学,大阪歯科大学,一般選抜 前期のみ,広島会場（河合塾 広島校）,広島県広島市南区大須賀町14-20,
2026/02/04,広島県,大学,比治山大学,一般選抜A・B日程,三次（三次グランドホテル）,広島県三次市十日市南1-10-1,
2026/02/04,広島県,大学,ノートルダム清心女子大学,一般選抜3教科/2教科,広島会場（TKPガーデンシティpremium広島駅北口）,広島県東区二葉の里3丁目5-7 GRANODE広島 3階,
2026/02/04,広島県,大学,ノートルダム清心女子大学,一般選抜3教科/2教科,福山会場（TKP福山ちゅうぎんビル会議室）,広島県福山市紅葉町1-1 福山ちゅうぎんビル 7階,
2026/02/04,広島県,大学,比治山大学,一般選抜B日程,福山（福山ニューキャッスルホテル）,広島県福山市三之丸町8-16,
2026/02/04,広島県,大学,広島都市学園大学,一般前期C、総合型前期,福山プラザホテル,広島県福山市住吉町1-40,
2026/02/04,広島県,大学,同志社大学,一般選抜入学試験,広島県立総合体育館,広島市中区基町4-1,
2026/02/04,広島県,大学,神戸学院大学,公募推薦・一般(前/中/後期),広島会場（RCC 文化センター）,広島市中区橋本町5-11,
2026/02/04,広島県,大学,九州共立大学,一般選抜I期,TKP広島本通駅前カンファレンスセンター,広島市中区紙屋町2-2-12 信和広島ビル,
2026/02/04,広島県,大学,九州女子大学,一般選抜Ⅰ期,TKP広島本通駅前カンファレンスセンター,広島市中区紙屋町2-2-12 信和広島ビル,
2026/02/04,広島県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,TKPガーデンシティ 広島駅前大橋,広島市南区京橋町1-7 アスティ広島京橋ビルディング,
2026/02/04,広島県,大学,立命館大学,一般選抜（試験地）,TKP ガーデンシティ 広島駅前大橋,広島市南区京橋町1-7 アスティ広島京橋ビルディング,
2026/02/04,香川県,大学,甲南大学,一般選抜（前期）,四国電力株式会社 総合研修所,香川県高松市屋島西町1850-1,
2026/02/04,香川県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,村上学園高等学校 高松校,香川県高松市観光町545-3,
2026/02/04,香川県,大学,関西大学,,高松高等予備校,香川県高松市観光町547-1,
2026/02/04,香川県,大学,ノートルダム清心女子大学,一般選抜3教科/2教科,高松会場（高松センタービル）,香川県高松市寿町2-4-20,
2026/02/04,香川県,大学,京都外国語大学,一般選抜A日程,高松センタービル,香川県高松市寿町2-4-20,
2026/02/04,香川県,大学,大阪経済大学,一般B,高松試験場（高松商工会議所）,香川県高松市番町2-2-2,
2026/02/04,香川県,大学,神奈川大学,給費生・一般前期（全学統一）,高松市生涯学習センター,香川県高松市片原町11-1,
2026/02/04,香川県,大学,同志社大学,一般選抜入学試験,レクザムホール（香川県県民ホール）,高松市玉藻町9-10,
2026/02/04,香川県,大学,神戸学院大学,公募推薦・一般(前/中/後期),高松会場（高松センタービル）,高松市寿町2-4-20,
2026/02/04,香川県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,ホテルパールガーデン,高松市福岡町2-2-1,
2026/02/04,香川県,大学,立命館大学,一般選抜（試験地）,ホテルパールガーデン,高松市福岡町2-2-1,
2026/02/04,高知県,大学,神戸学院大学,公募推薦・一般(前/中期),高知会場（土佐塾予備校）,高知市はりまや町3-7-8,
2026/02/04,佐賀県,大学,九州国際大学,一般選抜 前期,佐賀会場（ホテルマリターレ創世）,佐賀県佐賀市神野東2-5-15,
2026/02/04,佐賀県,大学,長崎国際大学,一般選抜A日程,佐賀会場（サンシティビル）,佐賀市神野東2丁目1-3,
2026/02/04,山口県,高等学校,山口県立宇部高等学校,,特色,山口県宇部市寺の前町3番1号,
2026/02/04,山口県,高等学校,山口県立宇部西高等学校,,特色,山口県宇部市大字沖ノ旦,
2026/02/04,山口県,高等学校,山口県立宇部商業高等学校,,特色,山口県宇部市大字際波字岡の原20220,
2026/02/04,山口県,高等学校,山口県立宇部中央高等学校,,特色,山口県宇部市東梶返4丁目10-30,
2026/02/04,山口県,高等学校,山口県立宇部工業高等学校,,特色,山口県宇部市北琴芝1丁目1-1,
2026/02/04,山口県,高等学校,山口県立田部高等学校,,特色,山口県下関市菊川町大字田部1074,
2026/02/04,山口県,高等学校,山口県立下関南高等学校,,特色,山口県下関市後田町1丁目8-1,
2026/02/04,山口県,高等学校,山口県立下関双葉高等学校,,特色,山口県下関市後田町4-25-1,
2026/02/04,山口県,高等学校,山口県立下関西高等学校,,特色,山口県下関市後田町4丁目10-1,
2026/02/04,山口県,高等学校,下関市立下関商業高等学校,,特色,山口県下関市後田町4丁目11-1,
2026/02/04,山口県,大学,梅光学院大学,総合型1-8期/探究Ⅰ-Ⅳ/推薦前後/一般A-C,本学会場（梅光学院大学）,山口県下関市向洋町1-1-1,
2026/02/04,山口県,高等学校,山口県立長府高等学校,,特色,山口県下関市長府亀の甲2丁目3-1,
2026/02/04,山口県,高等学校,山口県立豊浦高等学校,,特色,山口県下関市長府宮崎町1-1,
2026/02/04,山口県,高等学校,山口県立下関工科高等学校,,特色,山口県下関市富任町4丁目1-1,
2026/02/04,山口県,高等学校,山口県立下関北高等学校,,特色,山口県下関市豊北町大字滝部1003,
2026/02/04,山口県,高等学校,山口県立下松高等学校,,特色,山口県下松市若宮町12番1号,
2026/02/04,山口県,高等学校,山口県立下松工業高等学校,,特色,山口県下松市美里町4丁目13-1,
2026/02/04,山口県,高等学校,山口県立華陵高等学校,,特色,山口県下松市末武上217-2,
2026/02/04,山口県,高等学校,山口県立岩国工業高等学校,,特色,山口県岩国市錦見2丁目4-85,
2026/02/04,山口県,高等学校,山口県立高森高等学校,,特色,山口県岩国市玖珂町1253,
2026/02/04,山口県,高等学校,山口県立岩国高等学校,,特色,山口県岩国市川西4丁目6-1,
2026/02/04,山口県,高等学校,山口県立岩国総合高等学校,,特色,山口県岩国市藤生町4丁目41-1,
2026/02/04,山口県,高等学校,山口県立岩国商業高等学校,,特色,山口県岩国市平田5丁目52-10,
2026/02/04,山口県,高等学校,山口県立田布施農工高等学校,,特色,山口県熊毛郡田布施町大字波野10195番地,
2026/02/04,山口県,高等学校,山口県立熊毛南高等学校,,特色,山口県熊毛郡平生町竪ヶ浜666,
2026/02/04,山口県,高等学校,山口県立光高等学校,,特色,山口県光市光井6丁目10-1,
2026/02/04,山口県,高等学校,山口県立山口中央高等学校,,特色,山口県山口市宮島町6-1,
2026/02/04,山口県,高等学校,山口県立西京高等学校,,特色,山口県山口市黒川2580-1,
2026/02/04,山口県,高等学校,山口県立山口高等学校,,特色,山口県山口市糸米1丁目9-1,
2026/02/04,山口県,大学,梅光学院大学,一般選抜A・B,新山口会場（山口グランドホテル2階）,山口県山口市小郡黄金町1-1,
2026/02/04,山口県,大学,九州国際大学,一般選抜 前期,山口会場（YIC Studio）,山口県山口市小郡黄金町2-24,
2026/02/04,山口県,大学,西南学院大学,一般選抜A・F日程、上履き持参,山口試験場（北九州予備校山口校）,山口県山口市小郡御幸町1-39,
2026/02/04,山口県,大学,福岡大学,一般選抜（系統別・前期）,山口会場（北九州予備校山口校）,山口県山口市小郡御幸町1-39 北九州予備校山口校,
2026/02/04,山口県,高等学校,山口県立山口農業高等学校,,特色,山口県山口市小郡上郷10980-1,
