日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/06,福岡県,高等学校,慶成,,,福岡県北九州市小倉北区皿山町15-1,
2026/02/06,福岡県,大学,日本文理大学,推薦2期ほか・前期/共テ1期,KMMビル,福岡県北九州市小倉北区浅野2丁目14-1,
2026/02/06,福岡県,大学,西南学院大学,一般選抜A日程・F日程,北九州試験場（北九州メッセA展示場）,福岡県北九州市小倉北区浅野3丁目8-1,
2026/02/06,福岡県,高等学校,星琳,,,福岡県北九州市八幡西区青山3-3-1,
2026/02/06,福岡県,高等学校,九州国際大学付属,,,福岡県北九州市八幡東区枝光5-9-1,
2026/02/06,福岡県,高等学校,豊国学園,,,福岡県北九州市門司区柳町4丁目5番1号,
2026/02/06,福岡県,大学,同志社大学,一般選抜入学試験,アクロス福岡,福岡市中央区天神1丁目1-1,
2026/02/06,福岡県,大学,広島経済大学,一般(1期),福岡会場（福岡県中小企業振興センター）,福岡市博多区吉塚本町9-15,
2026/02/06,広島県,大学,広島経済大学,推薦(公募)・一般(1/2期),福山会場（広島県民文化センターふくやま）,福山市東桜町1-21,
2026/02/06,兵庫県,大学,日本経済大学,一般入試1期・2期,神戸三宮キャンパス,兵庫県神戸市中央区琴ノ緒町4-4-7,
2026/02/06,兵庫県,大学,関西大学,,神戸国際会議場,兵庫県神戸市中央区港島中町6丁目9-1 神戸国際交流会館,
2026/02/06,兵庫県,大学,追手門学院大学,一般 前期日程,神戸駅前研修センター,兵庫県神戸市中央区中町通2丁目3-1,
2026/02/06,兵庫県,大学,追手門学院大学,一般前期のみ,神戸駅前研修センター,兵庫県神戸市中央区中町通2丁目3-1,
2026/02/06,兵庫県,大学,追手門学院大学,公募推薦・一般 前期日程,三宮研修センター,兵庫県神戸市中央区八幡通4-2-12 カサベラFRⅡビル,
2026/02/06,兵庫県,大学,追手門学院大学,公募推薦・一般前期,三宮研修センター,兵庫県神戸市中央区八幡通4-2-12 カサベラFRⅡビル,
2026/02/06,兵庫県,大学,関西大学,,三宮研修センター,兵庫県神戸市中央区八幡通4丁目2-12 カサベラFRⅡビル,
2026/02/06,兵庫県,大学,関西大学,,神戸サンボーホール,兵庫県神戸市中央区浜辺通5丁目1-32,
2026/02/06,兵庫県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,関西学院大学 西宮上ケ原キャンパス（本学）,兵庫県西宮市上ケ原一番町1-155,
2026/02/06,兵庫県,大学,関西大学,,姫路商工会議所,兵庫県姫路市下寺町43,
2026/02/06,兵庫県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,兵庫県立武道館,兵庫県姫路市西延末504番地,
2026/02/06,兵庫県,大学,追手門学院大学,公募推薦・一般 前期日程,明石商工会議所,兵庫県明石市大明石町1-2-1,
2026/02/06,兵庫県,大学,追手門学院大学,公募推薦・一般前期,明石商工会議所,兵庫県明石市大明石町1-2-1,
2026/02/06,福岡県,大学,関西大学,,パークサイドビル,北九州市小倉北区堺町1丁目6-13,
2026/02/06,和歌山県,大学,追手門学院大学,一般 前期日程,和歌山県民文化会館,和歌山県和歌山市小松原通り一丁目1番地 和歌山県庁正門前,
2026/02/06,和歌山県,大学,追手門学院大学,公募推薦・一般 前期日程,和歌山英数学館 本館,和歌山県和歌山市太田2-13-12,
2026/02/06,和歌山県,大学,追手門学院大学,公募推薦・一般前期,和歌山英数学館 本館,和歌山県和歌山市太田2-13-12,
2026/02/06,和歌山県,大学,関西大学,,和歌山英数学館,和歌山県和歌山市太田2丁目13-12,
2026/02/06,和歌山県,大学,同志社大学,一般選抜入学試験,県民交流プラザ 和歌山ビッグ愛,和歌山市手平2-1-2,
2026/02/06,和歌山県,大学,追手門学院大学,一般前期のみ,和歌山県民文化会館,和歌山市小松原通り一丁目1番地 和歌山県庁正門前,
2026/02/06,愛媛県,大学,広島経済大学,一般(1期),宇和島会場（JAえひめ南）,宇和島市栄町港3-303,
2026/02/06,奈良県,高等学校,育英西,,一般,奈良県奈良市三松4-637-1,
2026/02/06,奈良県,高等学校,橿原学院,,一般,奈良県橿原市久米町222,
2026/02/06,奈良県,高等学校,智辯学園,,一般,奈良県五條市野原中4丁目1番51号,
2026/02/06,奈良県,高等学校,智辯学園奈良カレッジ,,一般,奈良県香芝市田尻265番地,
2026/02/06,奈良県,高等学校,帝塚山,,一般,奈良県奈良市学園南3-1-3,
2026/02/06,奈良県,高等学校,天理,,一般,奈良県天理市杣之内町1260,
2026/02/06,奈良県,高等学校,奈良育英,,一般,奈良県奈良市法蓮町1000,
2026/02/06,奈良県,高等学校,奈良学園,,一般,奈良県大和郡山市山田町430番地,
2026/02/06,奈良県,高等学校,奈良女子,,一般,奈良県奈良市三条宮前町3-6,
2026/02/06,奈良県,高等学校,奈良大学附属,,一般,奈良県奈良市秋篠町50,
2026/02/06,奈良県,高等学校,奈良文化,,一般,奈良県大和高田市東中127,
2026/02/06,奈良県,高等学校,西大和学園,,一般,奈良県北葛城郡河合町大字薬井295,
2026/02/06,滋賀県,大学,岐阜聖徳学園大学,一般選抜前期基礎,彦根会場（彦根勤労福祉会館たちばな）,滋賀県彦根市大東町4-28,
