日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/01,広島県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,TKPガーデンシティ 広島駅前大橋,広島市南区京橋町1-7 アスティ広島京橋ビルディング,
2026/02/01,広島県,大学,立命館大学,一般選抜（試験地）,TKP ガーデンシティ 広島駅前大橋,広島市南区京橋町1-7 アスティ広島京橋ビルディング,
2026/02/01,福岡県,大学,九州産業大学,一般前期（共テ併用含む）,行橋商工会議所,行橋市中央1-9-50,
2026/02/01,香川県,大学,大阪医科薬科大学,薬学:一般入試A,高松会場（サンポートホール高松 5階51会議室）,香川県高松市サンポート2-1,
2026/02/01,香川県,大学,広島修道大学,一般選抜前期A/B/C,サンポートホール高松,香川県高松市サンポート2-1,
2026/02/01,香川県,大学,甲南大学,一般選抜（前期）,四国電力株式会社 総合研修所,香川県高松市屋島西町1850-1,
2026/02/01,香川県,大学,関西学院大学,全日程（一般/個別/英数/共通併用）,村上学園高等学校 高松校,香川県高松市観光町545-3,
2026/02/01,香川県,大学,関西大学,,高松高等予備校,香川県高松市観光町547-1,
2026/02/01,香川県,大学,大阪産業大学,一般前期A/B/C,高松シティホテル,香川県高松市亀井町8-13,
2026/02/01,香川県,大学,京都先端科学大学,公募推薦A・B、一般A(2/1-2)・B・C,高松センタービル,香川県高松市寿町2-4-20,
2026/02/01,香川県,大学,四国大学,推薦・一般Ⅰ期,高松センタービル,香川県高松市寿町2-4-20,
2026/02/01,香川県,大学,大阪商業大学,公募前期・一般前期,高松センタービル,香川県高松市寿町2-4-20,
2026/02/01,香川県,大学,金沢工業大学,一般試験A,高松センタービル,香川県高松市寿町2-4-20,
2026/02/01,香川県,大学,大阪経済法科大学,一般前期B,サン・イレブン高松,香川県高松市松福町2丁目15-24,
2026/02/01,香川県,大学,高知リハビリテーション専門職大学,一般選抜A日程,KANEMITSU CAPITAL HOTEL（香川会場）,香川県高松市中野町23-1,
2026/02/01,香川県,大学,就実大学,一般選抜A・B日程,高松会場（香川県社会福祉総合センター）,香川県高松市番町1丁目10番35号,
2026/02/01,香川県,大学,山陽学園大学,一般Ⅰ期・公募制Ⅰ期,高松商工会議所,香川県高松市番町2丁目2-2,
2026/02/01,香川県,大学,吉備国際大学,一般前期AⅠ/AⅡ/B/C・中期・後期,高松会場（TKP高松カンファレンスセンター）,香川県高松市浜ノ町1-20,
2026/02/01,香川県,大学,九州医療科学大学,総特待・推A/B・一般前/中,TKP高松カンファレンスセンター,香川県高松市浜ノ町1-20 TAKAMATSU ORNE 南館3階,
2026/02/01,香川県,大学,姫路大学,一般選抜A日程,高松会場,香川県高松市片原町11番地1,
2026/02/01,香川県,大学,阪南大学,一般前期,サンメッセ香川,香川県高松市林町2217-1,
2026/02/01,香川県,大学,名城大学,一般選抜 地区別会場,サンポートホール高松,高松市サンポート2-1,
2026/02/01,香川県,大学,中部大学,前期A/B・共通テ+,高松商工会議所,高松市番町2-2-2,
2026/02/01,香川県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,ホテルパールガーデン,高松市福岡町2-2-1,
2026/02/01,香川県,大学,立命館大学,一般選抜（試験地）,ホテルパールガーデン,高松市福岡町2-2-1,
2026/02/01,高知県,大学,関西学院大学,全学部日程のみ,土佐塾予備校 本館,高知県高知市はりまや町3-7-8,
