日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/01/31,熊本県,中学校,ルーテル学院,,本校,熊本県熊本市中央区黒髪3-12-16,
2026/01/31,鹿児島県,中学校,れいめい,,本校,鹿児島県薩摩川内市隈之城町2205番地,
2026/01/31,兵庫県,中学校,芦屋学園,D日程,本校,兵庫県芦屋市六麓荘町16-18,
2026/01/31,愛媛県,大学,岡山理科大学,一般入試前期B日程,松山,愛媛県松山市大手町1-10-10 ホテルマイステイズ松山,10:00-12:00　開場9:00
2026/01/31,沖縄県,大学,岡山理科大学,一般入試前期B日程,那覇,沖縄県那覇市久米2-15-23 沖縄県青年会館,10:00-12:00　開場9:00
2026/01/31,宮崎県,大学,岡山理科大学,一般入試前期B日程,宮崎,宮崎県宮崎市橘通西3-10-19 エアラインホテル,10:00-12:00　開場9:00
2026/01/31,熊本県,大学,岡山理科大学,一般入試前期B日程,熊本,熊本県熊本市中央区花畑町4-7 朝日新聞第一生命ビル9F TKP熊本カンファレンスセンター,10:00-12:00　開場9:00
2026/01/31,広島県,大学,岡山理科大学,一般入試前期B日程,広島,広島市中区中島町1-5（平和記念公園内）広島国際会議場,10:00-12:00　開場9:00
2026/01/31,香川県,大学,岡山理科大学,一般入試前期B日程,高松,高松市玉藻町9-10 レクザムホール（香川県県民ホール）,10:00-12:00　開場9:00
2026/01/31,高知県,大学,岡山理科大学,一般入試前期B日程,高知,高知県高知市はりまや町3-7-8 土佐塾予備校,10:00-12:00　開場9:00
2026/01/31,山口県,大学,岡山理科大学,一般入試前期B日程,山口,山口市中央2-5-1 山口市民会館,10:00-12:00　開場9:00
2026/01/31,鹿児島県,大学,岡山理科大学,一般入試前期B日程,鹿児島,鹿児島県鹿児島市東千石町13-3 VISION BLD.4F 天文館ビジョンホール,10:00-12:00　開場9:00
2026/01/31,島根県,大学,岡山理科大学,一般入試前期B日程,松江,松江市朝日町478-18（JR松江駅前）松江テルサ,10:00-12:00　開場9:00
2026/01/31,兵庫県,大学,岡山理科大学,一般入試前期B日程,神戸,神戸市中央区雲井通6-1-5 神戸三宮東急REIホテル,10:00-12:00　開場9:00
2026/01/31,大阪府,大学,岡山理科大学,一般入試前期B日程,大阪,大阪市北区曽根崎新地2-3-21 AXビル4F・10F(事務所4F) TKPガーデンシティPREMIUM大阪駅前,10:00-12:00　開場9:00
2026/01/31,大分県,大学,岡山理科大学,一般入試前期B日程,大分,大分県大分市中央町4-2-5 全労災ソレイユ,10:00-12:00　開場9:00
2026/01/31,長崎県,大学,岡山理科大学,一般入試前期B日程,長崎,長崎県長崎市茂里町3-1 長崎新聞文化ホール アストピア,10:00-12:00　開場9:00
2026/01/31,鳥取県,大学,岡山理科大学,一般入試前期B日程,鳥取,鳥取市東品治町102 鳥取ワシントンホテルプラザ,10:00-12:00　開場9:00
2026/01/31,徳島県,大学,岡山理科大学,一般入試前期B日程,徳島,徳島市幸町3-55 ホテル千秋閣,10:00-12:00　開場9:00
2026/01/31,兵庫県,大学,岡山理科大学,一般入試前期B日程,姫路,姫路市本町127 大手前ダイネンBLD.2 BIZ SPACE HIMEJI,10:00-12:00　開場9:00
2026/01/31,福岡県,大学,岡山理科大学,一般入試前期B日程,福岡,福岡県福岡市博多区博多駅東1-16-14 リファレンス駅東ビル貸会議室,10:00-12:00　開場9:00
2026/01/31,広島県,大学,岡山理科大学,一般入試前期B日程,福山,福山市東深津町3-2-13 備後地域地場産業振興センター,10:00-12:00　開場9:00
2026/01/31,兵庫県,大学,岡山理科大学,一般入試前期B日程,豊岡,兵庫県豊岡市大磯町1-79 但馬地域地場産業振興センター,10:00-12:00　開場9:00
2026/01/31,沖縄県,中学校,沖縄カトリック,,本校,沖縄県宜野湾市真栄原3丁目16番1号,
2026/01/31,和歌山県,高等学校,開智,,本校,和歌山県和歌山市直川113-2,
2026/01/31,大阪府,,岩手医科大学,医学部地域枠,,大阪府大阪市北区大深町3-1,
2026/01/31,沖縄県,大学,岐阜医療科学大学,一般選抜前期,那覇,沖縄県那覇市旭町116-37 沖縄県市町村自治会館,
2026/01/31,大阪府,大学,岐阜医療科学大学,一般選抜前期,大阪,大阪府大阪市福島区福島5-4-21 TKPゲートタワービルB1〜4階・8〜16階 TKPガーデンシティ大阪梅田,
2026/01/31,福岡県,大学,岐阜医療科学大学,一般選抜前期,福岡,福岡県福岡市博多駅中央街4-8 ユーコウビル3階・7-9階 TKP博多駅筑紫口ビジネスセンター,
2026/01/31,福岡県,中学校,久留米信愛,,本校,福岡県久留米市御井町2278-1,
2026/01/31,宮崎県,中学校,宮崎第一,,本校,宮崎県宮崎市郡司分甲767,
2026/01/31,沖縄県,中学校,興南,,本校,沖縄県那覇市古島1丁目7番地の1,
2026/01/31,沖縄県,中学校,興南中学校,,,沖縄県那覇市古島1丁目7-1,
2026/01/31,和歌山県,高等学校,近畿大学附属新宮,,本校,和歌山県新宮市新宮4966,
2026/01/31,兵庫県,中学校,近畿大学附属豊岡,B日程,本校,兵庫県豊岡市戸牧100,
2026/01/31,和歌山県,高等学校,近畿大学附属和歌山,,本校,和歌山県和歌山市善明寺516,
2026/01/31,熊本県,中学校,熊本学園大学付属,,本校,熊本県熊本市中央区大江2-1-21,
2026/01/31,福岡県,中学校,敬愛,,本校,福岡県北九州市門司区別院6-1,
2026/01/31,広島県,国家試験,広島工業大学専門学校,歯科医師,,広島県広島市西区福島町2-1-1,
2026/01/31,山口県,中学校,晃英館,,本校,山口県周南市大字徳山5626番地の1,
