日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/03,東京都,中学校,お茶の水女子大学附属,一般(男子),本校,東京都文京区大塚2-1-1,
2026/02/03,東京都,中学校,お茶の水女子大学附属,一般(女子),本校,東京都文京区大塚2-1-1,
2026/02/03,東京都,中学校,筑波大学附属,一般(男子),本校,東京都文京区大塚1-9-1,
2026/02/03,東京都,中学校,筑波大学附属,一般(女子),本校,東京都文京区大塚1-9-1,
2026/02/03,東京都,中学校,筑波大学附属駒場,２次(学力),本校,東京都世田谷区池尻4-7-1,
2026/02/03,東京都,中学校,東京学芸大学附属小金井,一般,本校,東京都小金井市貫井北町4-1-1,
2026/02/03,東京都,中学校,東京学芸大学附属国際中等教育学校,Ａ方式,本校,東京都練馬区東大泉5丁目22-1,
2026/02/03,東京都,中学校,東京学芸大学附属国際中等教育学校,Ｂ方式,本校,東京都練馬区東大泉5丁目22-1,
2026/02/03,東京都,中学校,東京学芸大学附属世田谷,一般(男子),本校,東京都世田谷区深沢4-3-1,
2026/02/03,東京都,中学校,東京学芸大学附属世田谷,一般(女子),本校,東京都世田谷区深沢4-3-1,
2026/02/03,東京都,中学校,東京学芸大学附属竹早,一般(男子),本校,東京都文京区小石川4-2-1,
2026/02/03,東京都,中学校,東京学芸大学附属竹早,一般(女子),本校,東京都文京区小石川4-2-1,
2026/02/03,東京都,中学校,東京大学教育学部附属中等教育学校,一般児(男子),本校,東京都中野区南台1丁目15-1,
2026/02/03,東京都,中学校,東京大学教育学部附属中等教育学校,一般児(女子),本校,東京都中野区南台1丁目15-1,
2026/02/03,東京都,中学校,東京大学教育学部附属中等教育学校,双生児･三つ子,本校,東京都中野区南台1丁目15-1,
2026/02/03,東京都,中学校,桜修館中等教育学校,一般,本校,東京都目黒区八雲1-1-2,
2026/02/03,東京都,中学校,小石川中等教育学校,一般,本校,東京都文京区本駒込2-29-29,
2026/02/03,東京都,中学校,立川国際中等教育学校,一般,本校,東京都立川市曙町3-29-37,
2026/02/03,東京都,中学校,白鴎高校附属,一般,本校,台東区元浅草1-6-22,
2026/02/03,東京都,中学校,富士高校附属,一般,本校,東京都中野区弥生町5-21-1,
2026/02/03,東京都,中学校,三鷹中等教育学校,一般,本校,東京都三鷹市新川6-21-21,
2026/02/03,東京都,中学校,南多摩中等教育学校,一般,本校,東京都八王子市明神町4-20-1,
2026/02/03,東京都,中学校,武蔵高校附属,一般,本校,東京都武蔵野市境4-13-28,
2026/02/03,東京都,中学校,両国高校附属,一般,本校,東京都墨田区江東橋1-7-14,
2026/02/03,東京都,中学校,区立,区分Ａ,本校,東京都千代田区九段北２丁目２−１,
2026/02/03,東京都,中学校,区立,区分Ｂ,本校,東京都千代田区九段北2丁目2-1,
2026/02/03,東京都,中学校,愛国,３回,本校,東京都江戸川区西小岩5-7-1,
2026/02/03,東京都,中学校,足立学園,３回,本校,東京都足立区千住旭町40-24,
2026/02/03,東京都,中学校,足立学園,特奨③,本校,東京都足立区千住旭町40-24,PM
2026/02/03,東京都,中学校,郁文館,iP class選抜②,本校,東京都文京区向丘2-19-1,PM
2026/02/03,東京都,中学校,郁文館,２科･４科選抜①,本校,東京都文京区向丘2-19-1,AM
2026/02/03,東京都,中学校,上野学園,３日,本校,東京都台東区東上野4-24-12,
2026/02/03,東京都,中学校,上野学園,３回,本校,東京都台東区東上野4-24-12,
2026/02/03,東京都,中学校,江戸川女子,一般4科③,本校,東京都江戸川区東小岩5-22-1,
2026/02/03,東京都,中学校,桜美林,３回,本校,東京都町田市常盤町3758,PM
2026/02/03,東京都,中学校,鴎友学園女子,２回,本校,東京都世田谷区宮坂1-5-30,
2026/02/03,東京都,中学校,大妻,３回,本校,東京都千代田区三番町12,
2026/02/03,東京都,中学校,大妻中野,４回,本校,東京都中野区上高田2-3-7,
2026/02/03,東京都,中学校,大妻中野,２回,本校,東京都中野区上高田2-3-7,
2026/02/03,東京都,中学校,海城,一般２回,本校,東京都新宿区大久保3-6-1,
2026/02/03,東京都,中学校,開智日本橋学園,３回,本校,東京都中央区日本橋馬喰町2-7-6,PM
2026/02/03,東京都,中学校,かえつ有明,3日PM(特待),本校,東京都江東区東雲2-16-1,PM
2026/02/03,東京都,中学校,かえつ有明,AL思考力,本校,東京都江東区東雲2-16-1,PM
2026/02/03,東京都,中学校,学習院,２回,本校,東京都豊島区目白1丁目5-1,
2026/02/03,東京都,中学校,学習院女子,一般Ｂ,本校,東京都新宿区戸山3丁目20-1,
2026/02/03,東京都,中学校,川村,ｾﾚｸﾄ③,本校,東京都豊島区目白2-22-3,
2026/02/03,東京都,中学校,共栄学園,４回,本校,東京都葛飾区お花茶屋2-6-1,
2026/02/03,東京都,中学校,暁星,２回,本校,東京都千代田区富士見1-2-5,PM
2026/02/03,東京都,中学校,共立女子,2/3午後入試,本校,東京都千代田区一ツ橋２－２－１,PM
2026/02/03,東京都,中学校,共立女子,2/3午後入試(合科型),本校,東京都千代田区一ツ橋２－２－１,PM
