日付,都道府県,学校種,学校名,試験名,試験地,住所,時間,,,,,,,,,,,,,,,,,,
2026/02/06,東京都,大学,山梨学院大学,一般選抜（個別）前期・一部2/6,東京会場　TKP飯田橋ビジネスセンター,東京都新宿区西五軒町3-2,
2026/02/06,東京都,大学,工学院大学,S/A/B/M日程 本学会場,新宿キャンパス,東京都新宿区西新宿1-24-2,
2026/02/06,東京都,大学,駒澤大学,全学統一・T・S方式実施会場,本学（駒沢キャンパス）,東京都世田谷区駒沢1-23-1,
2026/02/06,東京都,大学,成城大学,S方式・A方式会場,成城大学キャンパス,東京都世田谷区成城6-1-20,
2026/02/06,東京都,大学,日本女子体育大学,一般選抜前期A・B方式（本学）,本学キャンパス,東京都世田谷区北烏山8-19-1,
2026/02/06,東京都,大学,上智大学,一般選抜TEAP・併用方式,四谷キャンパス,東京都千代田区紀尾井町7-1,
2026/02/06,東京都,大学,北星学園大学,一般選抜Ⅰ期,東京会場,東京都千代田区神田駿河台2丁目1,
2026/02/06,東京都,大学,岩手医科大学,歯学部一般選抜前期,東京会場（ホテルマイステイズ御茶ノ水コンファレンスセンター）,東京都千代田区神田淡路町2丁目10-6,
2026/02/06,東京都,大学,関西大学,,TKP新橋カンファレンスセンター,東京都千代田区内幸町1丁目3-1 新幸橋ビルディング,
2026/02/06,東京都,大学,多摩大学,一般選抜Ⅰ〜Ⅲ期／総合問題,多摩キャンパス,東京都多摩市聖ヶ丘4-1-1,
2026/02/06,東京都,大学,仙台大学,一般選抜前期A方式,東京会場（TKP東京駅セントラルカンファレンスセンター）,東京都中央区八重洲1-8-16,
2026/02/06,東京都,大学,東京家政大学,一般選抜 統一地区/1期/2期,東京家政大学 板橋キャンパス,東京都板橋区加賀1-18-1,
2026/02/06,東京都,大学,大東文化大学,奨学金・全学統一前期/後期・3教科・総合型基礎,東京板橋キャンパス,東京都板橋区高島平1-9-1,
2026/02/06,東京都,大学,昭和医科大学,医学部一次・歯薬保健Ⅰ期・共テ面接,五反田TOCビル,東京都品川区西五反田7-22-17,
2026/02/06,東京都,大学,日本獣医生命科学大学,総合・推薦・一般A/B/C・第Ⅱ期,日本獣医生命科学大学 第一校舎,東京都武蔵野市境南町1-7-1,
2026/02/06,東京都,大学,学習院大学,一般選抜（コア・プラス）、共通テスト,学習院大学 目白キャンパス,東京都豊島区目白1-5-1,
2026/02/06,東京都,大学,同志社大学,一般選抜入学試験,国際ファッションセンタービル,東京都墨田区横網1丁目6-1,
2026/02/06,栃木県,高等学校,栃木県立さくら清修高等学校,,特色選抜,栃木県さくら市氏家2807,
2026/02/06,栃木県,高等学校,栃木県立宇都宮北高等学校,,特色選抜,栃木県宇都宮市岩曽606番地,
2026/02/06,栃木県,高等学校,栃木県立宇都宮白楊高等学校,,特色選抜,栃木県宇都宮市元今泉8-2-1,
2026/02/06,栃木県,高等学校,栃木県立宇都宮中央高等学校,,特色選抜,栃木県宇都宮市若草町2-2-46,
2026/02/06,栃木県,高等学校,栃木県立宇都宮工業高等学校,,特色選抜,栃木県宇都宮市雀宮町52番地,
2026/02/06,栃木県,高等学校,栃木県立宇都宮東高等学校,,特色選抜,栃木県宇都宮市石井町3360-1,
2026/02/06,栃木県,高等学校,栃木県立宇都宮女子高等学校,,特色選抜,栃木県宇都宮市操町5-19,
2026/02/06,栃木県,高等学校,栃木県立宇都宮商業高等学校,,特色選抜,栃木県宇都宮市大曽3丁目1番46号,
2026/02/06,栃木県,高等学校,栃木県立宇都宮高等学校,,特色選抜,栃木県宇都宮市滝の原3-5-70,
2026/02/06,栃木県,高等学校,栃木県立宇都宮清陵高等学校,,特色選抜,栃木県宇都宮市竹下町908-3,
2026/02/06,栃木県,高等学校,栃木県立宇都宮南高等学校,,特色選抜,栃木県宇都宮市東谷町660-1,
2026/02/06,栃木県,大学,工学院大学,A/B日程サテライト(2/5-6),栃木県総合文化センター（ギャラリー棟3階）,栃木県宇都宮市本町1-8,
2026/02/06,栃木県,高等学校,栃木県立高根沢高等学校,,特色選抜,栃木県塩谷郡高根沢町文挟32-2,
2026/02/06,栃木県,高等学校,栃木県立壬生高等学校,,特色選抜,栃木県下都賀郡壬生町藤井1194,
2026/02/06,栃木県,高等学校,栃木県立石橋高等学校,,特色選抜,栃木県下野市石橋845,
2026/02/06,栃木県,高等学校,栃木県立上三川高等学校,,特色選抜,栃木県河内郡上三川町多功994-4,
2026/02/06,栃木県,高等学校,栃木県立佐野東高等学校,,特色選抜,栃木県佐野市金屋下町12,
2026/02/06,栃木県,高等学校,栃木県立佐野松桜高等学校,,特色選抜,栃木県佐野市出流原町643-5,
2026/02/06,栃木県,高等学校,栃木県立佐野高等学校,,特色選抜,栃木県佐野市天神町761-1,
2026/02/06,栃木県,高等学校,栃木県立鹿沼南高等学校,,特色選抜,栃木県鹿沼市みなみ町8-73,
2026/02/06,栃木県,高等学校,栃木県立鹿沼商工高等学校,,特色選抜,栃木県鹿沼市花岡町180-1,
2026/02/06,栃木県,高等学校,栃木県立鹿沼東高等学校,,特色選抜,栃木県鹿沼市千渡2050,
2026/02/06,栃木県,高等学校,栃木県立鹿沼高等学校,,特色選抜,栃木県鹿沼市万町960,
