日付,都道府県,学校種,学校名,試験名,試験地,住所,時間
2026/02/04,東京都,中学校,多摩大学附属聖ヶ丘,５回,本校,東京都多摩市聖ヶ丘４－１－１,
2026/02/04,東京都,中学校,多摩大学目黒,特待･特進４回,本校,東京都目黒区下目黒４－１０－２４,
2026/02/04,東京都,中学校,中央大学附属,２回(男子),本校,東京都小金井市貫井北町３－２２－１,
2026/02/04,東京都,中学校,中央大学附属,２回(女子),本校,東京都小金井市貫井北町３－２２－１,
2026/02/04,東京都,中学校,千代田,５回,本校,東京都千代田区四番町１１,PM
2026/02/04,東京都,中学校,帝京,３回,本校,東京都板橋区稲荷台２７－１,
2026/02/04,東京都,中学校,田園調布学園,３回,本校,東京都世田谷区東玉川２－２１－８,
2026/02/04,東京都,中学校,東海大学菅生,３回,本校,東京都あきる野市菅生１４６８,
2026/02/04,東京都,中学校,東京成徳大学,③一般選抜,本校,東京都北区豊島８－２６－９,AM
2026/02/04,東京都,中学校,東京成徳大学,③特待選抜,本校,東京都北区豊島８－２６－９,PM
2026/02/04,東京都,中学校,東京電機大学,４回,本校,東京都小金井市梶野町４－８－１,PM
2026/02/04,東京都,中学校,東京都市大学等々力,ｱｸﾃｨﾌﾞﾗｰﾆﾝｸﾞ型,本校,東京都世田谷区等々力８－１０－１,
2026/02/04,東京都,中学校,東京都市大学等々力,英語１科,本校,東京都世田谷区等々力８－１０－１,
2026/02/04,東京都,中学校,東京農業大学第一,４回,本校,東京都世田谷区桜３－３３－１,
2026/02/04,東京都,中学校,東京立正,３回ＡＭ,本校,東京都杉並区堀ノ内２－４１－１５,AM
2026/02/04,東京都,中学校,東京立正,３回ＰＭ,本校,東京都杉並区堀ノ内２－４１－１５,PM
2026/02/04,東京都,中学校,東星学園,３回,本校,東京都清瀬市梅園３－１４－４７,
2026/02/04,東京都,中学校,東洋大学京北,４回,本校,東京都文京区白山２－３６－５,
2026/02/04,東京都,中学校,豊島岡女子学園,3回(4科),本校,東京都豊島区東池袋１－２５－２２,
2026/02/04,東京都,中学校,豊島岡女子学園,3回(算数･英語資格),本校,東京都豊島区東池袋１－２５－２２,
2026/02/04,東京都,中学校,獨協,４回,本校,東京都文京区関口３－８－１,
2026/02/04,東京都,中学校,中村,一般③,本校,東京都江東区清澄２－３－１５,PM
2026/02/04,東京都,中学校,中村,ﾎﾟﾃﾝｼｬﾙ,本校,東京都江東区清澄２－３－１５,
2026/02/04,東京都,中学校,新渡戸文化,２科③,本校,東京都中野区本町６－３８－１,PM
2026/02/04,東京都,中学校,富士見丘,一般⑤,本校,東京都渋谷区笹塚３－１９－９,
2026/02/04,東京都,中学校,富士見丘,英語資格⑤,本校,東京都渋谷区笹塚３－１９－９,
2026/02/04,東京都,中学校,藤村女子,2科⑤･4科②,本校,東京都武蔵野市吉祥寺本町２－１６－３,
2026/02/04,東京都,中学校,普連土学園,４日午前４科,本校,東京都港区三田４－１４－１６,
2026/02/04,東京都,中学校,文化学園大学杉並,６回,本校,東京都杉並区阿佐谷南３－４８－１６,
2026/02/04,東京都,中学校,文京学院大学女子,特待選抜②,本校,東京都文京区本駒込６－１８－３,
2026/02/04,東京都,中学校,文教大学付属,５回,本校,東京都品川区旗の台３－２－１７,
2026/02/04,東京都,中学校,三田国際科学学園,４回,本校,東京都世田谷区用賀２－１６－１,PM
2026/02/04,東京都,中学校,明星学園,Ｄ入試,本校,東京都三鷹市井の頭５－７－７,PM
2026/02/04,東京都,中学校,武蔵野,３回,本校,東京都北区西ヶ原４－５６－２０,
2026/02/04,東京都,中学校,明治学院,３回,本校,東京都東村山市富士見町１－１２－３,
2026/02/04,東京都,中学校,明治大学付属世田谷 (2026～日本学園から校名変更，男子→共学),２回,本校,東京都世田谷区松原２－７－３４,
2026/02/04,東京都,中学校,明治大学付属中野,２回,本校,東京都中野区東中野３－３－４,
2026/02/04,東京都,中学校,明星,６回,本校,東京都府中市栄町１－１,PM
2026/02/04,東京都,中学校,目黒日本大学,４回,本校,東京都目黒区目黒１－６－１５,PM
2026/02/04,東京都,中学校,目白研心,一般④,本校,東京都新宿区中落合４－３１－１,AM
2026/02/04,東京都,中学校,目白研心,一般⑤,本校,東京都新宿区中落合４－３１－１,PM
2026/02/04,東京都,中学校,山脇学園,Ｃ(一般･英語),本校,東京都港区赤坂４－１０－３６,
2026/02/04,東京都,中学校,和光,２回,本校,東京都町田市真光寺町１２９１,
2026/02/04,東京都,中学校,和洋九段女子,６回,本校,東京都千代田区九段北１－１２－１２,
2026/02/04,神奈川県,中学校,神奈川学園,Ｃ日程,本校,神奈川県横浜市神奈川区沢渡１８,
2026/02/04,神奈川県,中学校,神奈川大学附属,３回,本校,神奈川県横浜市緑区台村町８００,
2026/02/04,神奈川県,中学校,鎌倉学園,３次,本校,神奈川県鎌倉市山ノ内１１０,
2026/02/04,神奈川県,中学校,鎌倉国際文理,2/4,本校,神奈川県鎌倉市岩瀬1420,
2026/02/04,神奈川県,中学校,関東学院六浦,Ｃ日程,本校,神奈川県横浜市金沢区六浦東１－５０－１,
2026/02/04,神奈川県,中学校,函嶺白百合学園,４回,本校,神奈川県足柄下郡箱根町強羅１３２０,
2026/02/04,神奈川県,中学校,北鎌倉女子学園,国②･算②,本校,神奈川県鎌倉市山ノ内９１３,
2026/02/04,神奈川県,中学校,慶應義塾湘南藤沢,一般２次,本校,神奈川県藤沢市遠藤５４６６,
2026/02/04,神奈川県,中学校,サレジオ学院,Ｂ試験,本校,神奈川県横浜市都筑区南山田３－４３－１,
2026/02/04,神奈川県,中学校,湘南学園,Ｄ日程,本校,神奈川県藤沢市鵠沼松が岡３－４－２７,
2026/02/04,神奈川県,中学校,聖光学院,２回,本校,神奈川県横浜市中区滝之上１００,
2026/02/04,神奈川県,中学校,清泉女学院,ＡＰ,本校,神奈川県鎌倉市城廻２００,
2026/02/04,神奈川県,中学校,聖和学院,特待③,本校,神奈川県逗子市久木２－２－１,
2026/02/04,神奈川県,中学校,捜真女学校,Ｃ,本校,神奈川県横浜市神奈川区中丸８,
2026/02/04,神奈川県,中学校,相洋,３回,本校,神奈川県小田原市城山４－１３－３３,
2026/02/04,神奈川県,中学校,鶴見大学附属,３次,本校,神奈川県横浜市鶴見区鶴見２－２－１,
2026/02/04,神奈川県,中学校,東海大学付属相模,Ｃ試験,本校,神奈川県相模原市南区相南３－３３－１,
2026/02/04,神奈川県,中学校,日本大学藤沢,３回,本校,神奈川県藤沢市亀井野１８６６,
2026/02/04,神奈川県,中学校,法政大学第二,２回(男子),本校,神奈川県川崎市中原区木月大町６－１,
2026/02/04,神奈川県,中学校,聖園女学院,国算ﾊｰﾌ②,本校,神奈川県藤沢市みその台１－４,
2026/02/04,神奈川県,中学校,森村学園,３回,本校,神奈川県横浜市緑区長津田町２６９５,
2026/02/04,神奈川県,中学校,横浜翠陵,一般⑤,本校,神奈川県横浜市緑区三保町１,
2026/02/04,千葉県,中学校,東邦大学付属東邦,２回,本校,千葉県習志野市泉町２－１－３７,
2026/02/04,千葉県,中学校,二松学舎大学附属柏,３回,本校,千葉県柏市大井２５９０,
2026/02/04,千葉県,中学校,二松学舎大学附属柏,課題作文,本校,千葉県柏市大井２５９０,
2026/02/04,千葉県,中学校,二松学舎大学附属柏,２回,本校,千葉県柏市大井２５９０,
2026/02/04,千葉県,中学校,八千代松陰,４回,本校,千葉県八千代市村上７２７番地,
2026/02/04,静岡県,高等学校,静岡北,理数,本校,静岡県静岡市葵区瀬名５－１４－１,
2026/02/04,静岡県,高等学校,星陵,英数(総合ｺｰｽ),本校,静岡県富士宮市星山１０６８,
2026/02/04,秋田県,高等学校,秋田看護福祉大学明桜,一般(専願･併願),本校,秋田県秋田市下北手桜字守沢８－１,
2026/02/04,埼玉県,中学校,浦和明の星女子,,本校,埼玉県さいたま市緑区東浦和６－４－１９,
2026/02/04,埼玉県,中学校,開智,,本校,埼玉県さいたま市岩槻区徳力１８６,
2026/02/04,埼玉県,中学校,開智所沢,,本校,埼玉県所沢市松郷１６９,
2026/02/04,埼玉県,中学校,淑徳与野,,本校,埼玉県さいたま市中央区上落合5-19-18,
2026/02/04,埼玉県,中学校,城北埼玉,,本校,埼玉県川越市古市場585-1,
2026/02/04,埼玉県,中学校,細田学園,,本校,埼玉県志木市本町2-7-1,
2026/02/04,千葉県,中学校,市川,,本校,千葉県市川市本北方2-38-1,
2026/02/04,千葉県,中学校,光英ＶＥＲＩＴＡＳ,,本校,千葉県松戸市秋山600,
2026/02/04,千葉県,中学校,芝浦工業大学柏,,本校,千葉県柏市増尾700番地,
2026/02/04,千葉県,中学校,西武台千葉,,本校,千葉県野田市尾崎2241-2,
2026/02/04,千葉県,中学校,流通経済大学付属柏,,本校,千葉県柏市十余二1-20,
2026/02/04,埼玉県,大学,立命館大学,一般選抜（試験地）,ソニックシティ,さいたま市大宮区桜木町1-7-5 ソニックシティビル棟7F 〜9F,
2026/02/04,埼玉県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/後期,ソニックシティ,さいたま市大宮区桜木町1-7-5 ソニックシティビル棟7F〜9F,
2026/02/04,埼玉県,大学,東京電機大学,一般選抜 前期/英語外部/情報系外部/後期,河合塾南浦和現役館,さいたま市南区南浦和2-24-6,
2026/02/04,愛知県,大学,日本福祉大学,一般入学試験 前期,岡崎会場（岡崎市民会館）,愛知県岡崎市六供町出崎15番地1,
2026/02/04,愛知県,大学,中部大学,本学実施の各日程,本学試験場（春日井キャンパス）,愛知県春日井市松本町1200番地,
2026/02/04,愛知県,大学,日本福祉大学,一般入学試験 前期・中期・後期,本学（東海キャンパス）,愛知県東海市大田町下浜田1071番地,
2026/02/04,愛知県,大学,星城大学,一般選抜前期A〜C・中期・後期,本部東海キャンパス,愛知県東海市富貴ノ台2丁目172番地,
2026/02/04,愛知県,大学,愛知学院大学,一般選抜（本学会場）,日進キャンパス,愛知県日進市岩崎町阿良池12,
2026/02/04,愛知県,大学,名古屋商科大学,一般前期A/M・後期,日進キャンパス,愛知県日進市米野木町三ヶ峯4-4,
2026/02/04,愛知県,大学,日本福祉大学,一般入学試験 前期,豊橋会場（ロワジールホテル豊橋）,愛知県豊橋市藤沢町141,
2026/02/04,愛知県,大学,中京大学,一般前期A/M・後期F／総合型・推薦,名古屋キャンパス,愛知県名古屋市昭和区八事本町101-2,
2026/02/04,愛知県,大学,金沢医科大学,一般選抜前期 一次,名古屋会場（TKPガーデンシティPREMIUM名古屋ルーセントタワー）,愛知県名古屋市西区牛島町6-1 名古屋ルーセントタワー16階,
2026/02/04,愛知県,大学,愛知淑徳大学,一般前期・後期,本学（星が丘キャンパス）,愛知県名古屋市千種区桜が丘23,
2026/02/04,愛知県,大学,椙山女学園大学,2026年度入試 全方式の本学会場,星が丘キャンパス,愛知県名古屋市千種区星が丘元町17番3号,
2026/02/04,愛知県,大学,駒澤大学,全学統一／医療健康T方式,名古屋会場,愛知県名古屋市千種区内山3丁目23-12,
2026/02/04,愛知県,大学,國學院大学,一般選抜A日程（地方会場）,名古屋会場（TKP名古屋栄カンファレンスセンター）,愛知県名古屋市中区栄3-2-3 名古屋日興證券ビル7階,
2026/02/04,愛知県,大学,関東学院大学,給費生/一般前期A/後期,栄ガスビル,愛知県名古屋市中区栄3丁目15-33,
2026/02/04,愛知県,大学,関西大学,,中日ホール＆カンファレンス,愛知県名古屋市中区栄4丁目1-1,
2026/02/04,愛知県,大学,星城大学,一般選抜前期A〜C,名古屋丸の内キャンパス,愛知県名古屋市中区丸の内1丁目4番10号,
2026/02/04,愛知県,大学,名古屋商科大学,一般前期A/M・後期,名古屋会場（名古屋キャンパス伏見ビル）,愛知県名古屋市中区錦1-20-1,
2026/02/04,愛知県,大学,大阪歯科大学,一般選抜 前期のみ,名古屋会場（代々木ゼミナール名古屋校）,愛知県名古屋市中村区則武1-5-7,
2026/02/04,愛知県,大学,東京理科大学,一般選抜B・S方式,名古屋試験場（河合塾名駅校）,愛知県名古屋市中村区椿町1-12,
2026/02/04,愛知県,大学,芝浦工業大学,一般選抜（前期/全学統一）,名古屋会場（JRゲートタワーカンファレンス）,愛知県名古屋市中村区名駅1丁目1-3号 JRゲートタワー,
2026/02/04,愛知県,大学,びわこ成蹊スポーツ大学,一般選抜A日程,TKP名古屋駅前カンファレンスセンター,愛知県名古屋市中村区名駅2-41-5 CK20名駅前ビル,
2026/02/04,愛知県,大学,京都外国語大学,一般選抜A日程,安保ホール,愛知県名古屋市中村区名駅3-15-9,
2026/02/04,愛知県,大学,四日市大学,一般選抜A日程,名古屋会場（安保ホール）,愛知県名古屋市中村区名駅3-15-9,
2026/02/04,愛知県,大学,福井工業大学,一般Ⅰ期・Ⅱ期/推薦Ⅰ・Ⅱ期,AP名古屋（名駅IMAIビル6F・7F・8F）,愛知県名古屋市中村区名駅4-10-25 名駅IMAIビル6F・7F・8F,
2026/02/04,愛知県,大学,関西学院大学,2/1-2/5実施（一般/個別/英数/共通）,愛知県産業労働センター（ウインクあいち）,愛知県名古屋市中村区名駅4-4-38,
2026/02/04,愛知県,大学,酪農学園大学,一般選抜A/B日程 地方会場,名古屋会場（AP名古屋.名駅）,愛知県名古屋市中村区名駅4丁目10-25 名駅IMAIビル,
2026/02/04,愛知県,大学,東京農業大学,一般選抜A日程,imy会議室（名古屋会場・A日程）,愛知県名古屋市東区葵3-7-14,
2026/02/04,愛知県,大学,神奈川大学,給費生・一般前期（全学統一）,IMY,愛知県名古屋市東区葵3-7-14,
2026/02/04,愛知県,大学,愛知学院大学,一般選抜（本学会場）,名城公園キャンパス,愛知県名古屋市北区名城3-1-1,
2026/02/04,茨城県,大学,駒澤大学,全学統一／医療健康T方式,つくば会場,茨城県つくば市竹園2丁目20-3,
2026/02/04,茨城県,大学,東京農業大学,一般選抜A日程,河合塾 水戸校（水戸会場）,茨城県水戸市宮町1-2-22,
2026/02/04,茨城県,大学,常磐大学,総合型/推薦/社会人/編入/転入/外帰/一般A・B,常磐大学（水戸会場）,茨城県水戸市見和1-430-1,
2026/02/04,茨城県,大学,淑徳大学,一般選抜A,水戸試験場（茨城県産業会館）,茨城県水戸市桜川2-2-35,
2026/02/04,茨城県,大学,東京情報大学,一般選抜Ⅰ期A/B,水戸会場（駿優教育会館（水戸駿優予備校））,茨城県水戸市三の丸1-1-42,
2026/02/04,茨城県,大学,神奈川大学,給費生・一般前期（全学統一）,水戸駿優予備学校,茨城県水戸市三の丸1-1-42,
2026/02/04,茨城県,大学,関東学院大学,給費生/一般前期A,水戸駿優予備学校,茨城県水戸市三の丸1-1-42,
2026/02/04,茨城県,大学,芝浦工業大学,一般選抜（前期/全学統一）,水戸会場（伊勢甚中央ビル）,茨城県水戸市泉町2丁目3-2,
2026/02/04,栃木県,大学,東京電機大学,一般選抜 前期/英語外部/情報系外部/後期,栃木県総合文化センター,宇都宮市本町1-8,
2026/02/04,神奈川県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国,TKPガーデンシティPREMIUM 横浜西口,横浜市西区南幸2-19-9 TKP横浜ビル（旧横浜MKビル、事務所：3F）,
2026/02/04,神奈川県,大学,立命館大学,一般選抜（試験地）,TKP ガーデンシティ PREMIUM 横浜西口,横浜市西区南幸2-19-9 TKP横浜ビル（旧横浜MKビル、事務所：3F）,
2026/02/04,岩手県,大学,札幌学院大学,一般A日程,アイーナ・いわて県民情報交流センター,岩手県盛岡市盛岡駅西通1丁目7-1,
2026/02/04,岩手県,大学,東北工業大学,一般選抜A日程サテライト,盛岡会場（マリオス）,岩手県盛岡市盛岡駅西通2-9-1,
2026/02/04,岩手県,大学,東北福祉大学,A日程統一・分割,アイーナ,岩手県盛岡市盛岡駅前西通1-7-1,
2026/02/04,岩手県,大学,群馬医療福祉大学,一般選抜 前期,盛岡会場,岩手県盛岡市大通3-3-18 アートホテル盛岡,
2026/02/04,岐阜県,大学,東海学院大学,AO IV/V・特待生選考ほか本学実施,本学キャンパス,岐阜県各務原市那加桐野町5-68,
2026/02/04,岐阜県,大学,名古屋商科大学,前期A/M（要項参照）,岐阜会場（ダイワロイネットホテル岐阜）,岐阜県岐阜市神田町8-5,
2026/02/04,岐阜県,大学,日本福祉大学,一般入学試験 前期,岐阜会場（大原簿記情報医療専門学校岐阜校）,岐阜県岐阜市西問屋町11番,
2026/02/04,岐阜県,大学,朝日大学,本学試験場。全学部の各日程,朝日大学（本学試験場）,岐阜県瑞穂市穂積1851,
2026/02/04,岐阜県,大学,愛知淑徳大学,一般選抜（前期）,岐阜会場,岐阜市金町5-7-2,
2026/02/04,岐阜県,大学,中部大学,特別奨学生・前期AM/BM・後期,岐阜会場,岐阜市神田町2-2,
2026/02/04,岐阜県,大学,中京大学,一般前期A/M・後期F／総合型・推薦,名古屋大原学園 岐阜校,岐阜市西問屋町11,
2026/02/04,宮城県,大学,東北福祉大学,A日程統一・分割,ゲストハウス気仙沼アーバン,宮城県気仙沼市本郷22-5,
2026/02/04,宮城県,大学,東京理科大学,一般選抜B・S方式,仙台試験場（駿台予備学校仙台校）,宮城県仙台市宮城野区榴岡1-5-11,
2026/02/04,宮城県,大学,常磐大学,一般選抜A方式（仙台会場）,ホテル仙台ガーデンパレス,宮城県仙台市宮城野区榴岡4-1-5,
2026/02/04,宮城県,大学,新潟医療福祉大学,一般選抜前期,仙台会場（トラストシティ カンファレンス・仙台）,宮城県仙台市青葉区一番町1-9-1 仙台トラストタワー5階,
2026/02/04,宮城県,大学,淑徳大学,一般選抜A,仙台試験場（ホテルJALシティ仙台）,宮城県仙台市青葉区花京院1-2-12,
2026/02/04,宮城県,大学,群馬医療福祉大学,一般選抜 前期,仙台会場,宮城県仙台市青葉区花京院1-2-12 ホテルJALCITY仙台,
2026/02/04,宮城県,大学,國學院大学,一般選抜A日程（地方会場）,仙台会場（TKPガーデンシティPREMIUM仙台西口）,宮城県仙台市青葉区花京院1-2-15 ソララプラザ,
2026/02/04,宮城県,大学,東京農業大学,一般選抜A・B日程,TKPガーデンシティPREMIUM仙台西口（仙台会場）,宮城県仙台市青葉区花京院1-2-15 ソララプラザ,
2026/02/04,宮城県,大学,酪農学園大学,一般選抜A/B日程 地方会場,仙台会場（TKPガーデンシティPREMIUM 仙台西口）,宮城県仙台市青葉区花京院1-2-15 ソララプラザ,
2026/02/04,宮城県,大学,芝浦工業大学,一般選抜（前期/全学統一）,仙台会場（ショーケー本館ビル）,宮城県仙台市青葉区五橋2-11-1,
2026/02/04,宮城県,大学,関東学院大学,給費生/一般前期A/後期,ショーケー本館ビル,宮城県仙台市青葉区五橋2丁目11-1,
2026/02/04,宮城県,大学,東北福祉大学,A日程統一・分割、B日程,東北福祉大学 国見キャンパス,宮城県仙台市青葉区国見1-8-1,
2026/02/04,宮城県,大学,神奈川大学,給費生・一般前期（全学統一）,TKPガーデンシティ仙台（AER）,宮城県仙台市青葉区中央1-3-1 AER 30F（給費生は21F/30F）,
2026/02/04,宮城県,大学,駒澤大学,全学統一／医療健康T方式,仙台会場,宮城県仙台市青葉区中央1丁目3-1,
2026/02/04,宮城県,大学,東北工業大学,一般選抜A日程（全/指定）,本学：八木山キャンパス,宮城県仙台市太白区八木山香澄町35-1,
2026/02/04,石川県,大学,立命館アジア太平洋大学,スタンダード3/英語重視/共テ+英・国/後期,石川県地場産業振興センター（本館）,金沢市鞍月2-1,
2026/02/04,石川県,大学,立命館大学,一般選抜（試験地）,石川県地場産業振興センター（本館）,金沢市鞍月2-1,
2026/02/04,石川県,大学,同志社大学,一般選抜入学試験,北國新聞会館,金沢市南町2-1,
2026/02/04,石川県,大学,神戸学院大学,公募推薦・一般(前/中期),金沢会場（金沢医療技術専門学校）,金沢市堀川新町7-1,
2026/02/04,群馬県,大学,ぐんま未来大学,一般選抜Ⅰ〜Ⅲ期,本学キャンパス,群馬県みどり市笠懸町阿左美606-7,
2026/02/04,群馬県,大学,立正大学,一般選抜2月前期（2/3-5）,高崎会場（小野池學院）,群馬県高崎市栄町15-3,
2026/02/04,群馬県,大学,芝浦工業大学,一般選抜（前期/全学統一）,高崎会場（Gメッセ群馬）,群馬県高崎市岩押町12-24,
2026/02/04,群馬県,大学,駒澤大学,全学統一／医療健康T方式,高崎会場,群馬県高崎市岩押町12-24,
2026/02/04,群馬県,大学,新潟工科大学,一般選抜A日程,高崎白銀ビル 貸し会議室,群馬県高崎市白銀街9番地 白銀ビル2階,
2026/02/04,群馬県,大学,神奈川大学,給費生・一般前期（全学統一）,ビエント高崎（問屋街センター）,群馬県高崎市問屋町2-7,
2026/02/04,群馬県,大学,新潟医療福祉大学,一般選抜前期,高崎会場（ホテルグランビュー高崎）,群馬県高崎市柳川町70,
2026/02/04,群馬県,大学,群馬医療福祉大学,一般選抜 前期・中期・後期,本学（前橋キャンパス）,群馬県前橋市川曲町191-1,
2026/02/04,群馬県,大学,東京電機大学,一般選抜 前期/英語外部/情報系外部/後期,小野池學院,高崎市栄町15-3,
2026/02/04,埼玉県,中学校,開智,,本校,埼玉県さいたま市岩槻区徳力186,
2026/02/04,埼玉県,大学,目白大学,一般A・B・C（保健医療・看護）,さいたま岩槻キャンパス,埼玉県さいたま市岩槻区浮谷320,
2026/02/04,埼玉県,大学,芝浦工業大学,一般選抜（前期/全学統一）,大宮キャンパス,埼玉県さいたま市見沼区深作307,
2026/02/04,埼玉県,大学,神奈川大学,給費生・一般前期（全学統一）,ソニックシティビル,埼玉県さいたま市大宮区桜木町1-7-5,
2026/02/04,埼玉県,大学,東京農業大学,一般選抜A・B日程,TKP大宮駅西口カンファレンスセンター（大宮会場）,埼玉県さいたま市大宮区桜木町1-8-1 ベルヴュオフィス大宮,
2026/02/04,埼玉県,大学,立正大学,一般選抜2月前期（2/3-5）,さいたま会場（TKPガーデンシティPREMIUM大宮）,埼玉県さいたま市大宮区桜木町4-333-13 大同生命さいたま大宮ビル,
2026/02/04,埼玉県,大学,東京情報大学,一般選抜Ⅰ期A/B,大宮会場（TKP大宮ビジネスセンター）,埼玉県さいたま市大宮区仲町2-26,
2026/02/04,埼玉県,大学,東北工業大学,一般選抜A日程サテライト,さいたま（大宮）会場,埼玉県さいたま市大宮区土手町1丁目2番地,
2026/02/04,埼玉県,大学,関東学院大学,給費生/一般前期A,JA共済埼玉ビル,埼玉県さいたま市大宮区土手町1丁目2番地,
2026/02/04,埼玉県,中学校,浦和明の星女子,,本校,埼玉県さいたま市緑区東浦和6-4-19,
2026/02/04,埼玉県,大学,立正大学,一般選抜R方式・2月前期・後期・3月,熊谷キャンパス,埼玉県熊谷市万吉1700,
2026/02/04,埼玉県,中学校,城北埼玉,,本校,埼玉県川越市古市場５８５－１,
